verse_reference,strong,surface,morph_code,question_code,node_cluster_code,obs_cluster_code,observation_id,status,created_at
Matt.20.6,G0692,idle,A-NPM,D7.3.2,M67,M67,695,draft,2026-09-18T03:52:56Z
Matt.20.6,G0692,idle,A-NPM,D7.7.1,M67,M67,7384,draft,2026-09-21T17:45:01Z
Matt.20.6,G0692,idle,A-NPM,D7.7.1,M67,M67,7915,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,F0.1.2,M67,M67,650,draft,2026-09-18T03:48:26Z
Matt.20.6,G0692,idle,A-NPM,F0.1.2,M67,M67,700,draft,2026-09-18T03:52:56Z
Matt.20.6,G0692,idle,A-NPM,M0.1.1,M67,M67,204,draft,2026-09-17T16:26:59Z
Matt.20.6,G0692,idle,A-NPM,M0.2.2,M67,M67,702,draft,2026-09-18T03:52:56Z
Matt.20.6,G0692,idle,A-NPM,M0.3.1,M67,M67,703,draft,2026-09-18T03:52:56Z
Matt.20.6,G0692,idle,A-NPM,M0.3.2,M67,M67,654,draft,2026-09-18T03:48:26Z
Matt.20.6,G0692,idle,A-NPM,M0.3.3,M67,M67,655,draft,2026-09-18T03:48:26Z
Matt.20.6,G0692,idle,A-NPM,M0.5.10,M67,M67,215,draft,2026-09-17T16:26:59Z
Matt.20.6,G0692,idle,A-NPM,M0.5.11,M67,M67,7434,draft,2026-09-21T17:45:01Z
Matt.20.6,G0692,idle,A-NPM,M0.5.11,M67,M67,7918,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.5.2,M67,M67,208,draft,2026-09-17T16:26:59Z
Matt.20.6,G0692,idle,A-NPM,M0.5.3,M67,M67,209,draft,2026-09-17T16:26:59Z
Matt.20.6,G0692,idle,A-NPM,M0.5.6,M67,M67,211,draft,2026-09-17T16:26:59Z
Matt.20.6,G0692,idle,A-NPM,M0.6.5,M67,M67,219,draft,2026-09-17T16:26:59Z
Matt.20.6,G0692,idle,A-NPM,M0.6.5,M67,M67,7382,draft,2026-09-21T17:45:01Z
Matt.20.6,G0692,idle,A-NPM,M0.6.5,M67,M67,7916,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.6.6,M67,M67,7383,draft,2026-09-21T17:45:01Z
Matt.20.6,G0692,idle,A-NPM,M0.7.1,M67,M67,7405,draft,2026-09-21T17:45:01Z
Matt.20.6,G0692,idle,A-NPM,M0.7.1,M67,M67,7917,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.10,M67,M67,7927,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.11,M67,M67,7928,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.12,M67,M67,7929,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.13,M67,M67,7930,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.14,M67,M67,7931,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.15,M67,M67,7867,draft,2026-09-21T18:06:39Z
Matt.20.6,G0692,idle,A-NPM,M0.7.16,M67,M67,7932,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.2,M67,M67,7919,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.3,M67,M67,7920,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.4,M67,M67,7406,draft,2026-09-21T17:45:01Z
Matt.20.6,G0692,idle,A-NPM,M0.7.4,M67,M67,7921,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.5,M67,M67,7922,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.6,M67,M67,7923,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.7,M67,M67,7924,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.8,M67,M67,7925,draft,2026-09-21T18:08:31Z
Matt.20.6,G0692,idle,A-NPM,M0.7.9,M67,M67,7407,draft,2026-09-21T17:45:01Z
Matt.20.6,G0692,idle,A-NPM,M0.7.9,M67,M67,7926,draft,2026-09-21T18:08:31Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.1.1,M15,M15,7620,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.1.2,M15,M15,7621,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.1.3,M15,M15,7622,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.5.1,M15,M15,7623,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.5.10,M15,M15,7632,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.5.11,M15,M15,7633,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.5.2,M15,M15,7624,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.5.3,M15,M15,7625,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.5.4,M15,M15,7626,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.5.5,M15,M15,7627,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.5.6,M15,M15,7628,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.5.7,M15,M15,7629,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.5.8,M15,M15,7630,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.5.9,M15,M15,7631,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.1,M67,M67,7634,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.10,M67,M67,7643,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.11,M67,M67,7644,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.12,M67,M67,7645,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.13,M67,M67,7646,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.14,M67,M67,7647,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.15,M67,M67,7648,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.16,M67,M67,7649,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.2,M67,M67,7635,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.3,M67,M67,7636,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.4,M67,M67,7637,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.5,M67,M67,7638,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.6,M67,M67,7639,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.7,M67,M67,7640,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.8,M67,M67,7641,draft,2026-09-21T17:50:49Z
Matt.25.26,G1492I,knew,V-2LAI-2S,M0.7.9,M67,M67,7642,draft,2026-09-21T17:50:49Z
Matt.25.26,G3636,slothful,A-VSM,,M67,M67,587,draft,2026-09-18T03:08:38Z
Matt.25.26,G3636,slothful,A-VSM,,M67,M67,600,draft,2026-09-18T03:31:31Z
Matt.25.26,G3636,slothful,A-VSM,,M67,M67,602,draft,2026-09-18T03:31:31Z
Matt.25.26,G3636,slothful,A-VSM,D1.1.1,M67,M67,716,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D1.1.2,M67,M67,717,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D10.1.2,M67,M67,718,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D10.2.2,M67,M67,719,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D10.3.2,M67,M67,720,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D10.4.2,M67,M67,722,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D10.6.2,M67,M67,723,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D11.1.1,M67,M67,724,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D2.1.1,M67,M67,726,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D2.1.2,M67,M67,727,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D3.1.2,M67,M67,728,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D3.1.3,M67,M67,729,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D3.2.3,M67,M67,732,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D4.1.1,M67,M67,733,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D4.1.2,M67,M67,734,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D4.1.3,M67,M67,735,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D5.3.1,M67,M67,739,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D5.3.2,M67,M67,740,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D5.3.3,M67,M67,741,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D6.1.2,M67,M67,742,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D6.2.1,M67,M67,743,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D6.3.1,M67,M67,744,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D7.1.2,M67,M67,745,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D7.1.3,M67,M67,746,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D7.3.3,M67,M67,750,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D7.4.2b,M67,M67,751,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D7.5.2,M67,M67,753,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,D7.7.1,M67,M67,390,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,D7.7.1,M67,M67,7616,draft,2026-09-21T17:50:49Z
Matt.25.26,G3636,slothful,A-VSM,D7.7.1,M67,M67,8113,draft,2026-09-21T18:12:31Z
Matt.25.26,G3636,slothful,A-VSM,F0.1.2,M67,M67,754,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,M0.1.1,M67,M67,376,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.1.2,M67,M67,377,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.1.3,M67,M67,378,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.2.1,M67,M67,756,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,M0.2.2,M67,M67,757,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,M0.3.2,M67,M67,759,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,M0.3.3,M67,M67,760,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.1,M67,M67,379,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.10,M67,M67,388,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.11,M67,M67,8116,draft,2026-09-21T18:12:31Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.2,M67,M67,380,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.2,M67,M67,8114,draft,2026-09-21T18:12:31Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.3,M67,M67,381,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.3,M67,M67,8115,draft,2026-09-21T18:12:31Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.4,M67,M67,382,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.5,M67,M67,383,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.6,M67,M67,384,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.7,M67,M67,385,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.8,M67,M67,386,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.5.9,M67,M67,387,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.6.5,M67,M67,391,draft,2026-09-17T16:29:40Z
Matt.25.26,G3636,slothful,A-VSM,M0.6.5,M67,M67,7614,draft,2026-09-21T17:50:49Z
Matt.25.26,G3636,slothful,A-VSM,M0.6.5,M67,M67,8117,draft,2026-09-21T18:12:31Z
Matt.25.26,G3636,slothful,A-VSM,M0.6.6,M67,M67,7615,draft,2026-09-21T17:50:49Z
Matt.25.26,G3636,slothful,A-VSM,M0.6.6,M67,M67,8118,draft,2026-09-21T18:12:31Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.1,M67,M67,8119,draft,2026-09-21T18:12:31Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.10,M67,M67,8120,draft,2026-09-21T18:12:31Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.11,M67,M67,8121,draft,2026-09-21T18:12:31Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.12,M67,M67,8122,draft,2026-09-21T18:12:31Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.13,M67,M67,8123,draft,2026-09-21T18:12:31Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.14,M67,M67,8124,draft,2026-09-21T18:12:32Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.15,M67,M67,8125,draft,2026-09-21T18:12:32Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.16,M67,M67,8126,draft,2026-09-21T18:12:32Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.2,M67,M67,8127,draft,2026-09-21T18:12:32Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.3,M67,M67,8128,draft,2026-09-21T18:12:32Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.4,M67,M67,8129,draft,2026-09-21T18:12:32Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.5,M67,M67,8130,draft,2026-09-21T18:12:32Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.6,M67,M67,8131,draft,2026-09-21T18:12:32Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.7,M67,M67,8132,draft,2026-09-21T18:12:32Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.8,M67,M67,8133,draft,2026-09-21T18:12:32Z
Matt.25.26,G3636,slothful,A-VSM,M0.7.9,M67,M67,8134,draft,2026-09-21T18:12:32Z
Matt.25.26,G3636,slothful,A-VSM,X0.1.1,M67,M67,761,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,X0.1.2,M67,M67,762,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,X0.2.1,M67,M67,763,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,X0.2.2,M67,M67,764,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,X0.3.1,M67,M67,765,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,X0.3.2,M67,M67,766,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,X0.3.3,M67,M67,767,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,X0.5.1,M67,M67,768,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,X0.5.2,M67,M67,769,draft,2026-09-18T03:55:25Z
Matt.25.26,G3636,slothful,A-VSM,X0.5.3,M67,M67,770,draft,2026-09-18T03:55:25Z
Phil.3.1,G0804,safe,A-NSN,M0.1.1,M19,M19,7733,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.1.2,M19,M19,7734,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.1.3,M19,M19,7735,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.5.1,M19,M19,7736,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.5.11,M19,M19,7739,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.5.2,M19,M19,7737,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.5.3,M19,M19,7738,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.5.4,M19,M19,7744,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.1,M67,M67,7740,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.10,M67,M67,7750,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.11,M67,M67,7751,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.12,M67,M67,7752,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.13,M67,M67,7753,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.14,M67,M67,7754,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.15,M67,M67,7755,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.16,M67,M67,7756,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.2,M67,M67,7741,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.3,M67,M67,7742,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.4,M67,M67,7743,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.5,M67,M67,7745,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.6,M67,M67,7746,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.7,M67,M67,7747,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.8,M67,M67,7748,draft,2026-09-21T17:59:32Z
Phil.3.1,G0804,safe,A-NSN,M0.7.9,M67,M67,7749,draft,2026-09-21T17:59:32Z
Phil.3.1,G3636,trouble,A-NSN,,M67,M67,600,draft,2026-09-18T03:31:31Z
Phil.3.1,G3636,trouble,A-NSN,,M67,M67,602,draft,2026-09-18T03:31:31Z
Phil.3.1,G3636,trouble,A-NSN,D1.1.1,M67,M67,716,draft,2026-09-18T03:55:25Z
Phil.3.1,G3636,trouble,A-NSN,D3.1.2,M67,M67,728,draft,2026-09-18T03:55:25Z
Phil.3.1,G3636,trouble,A-NSN,D7.7.1,M67,M67,392,draft,2026-09-17T16:29:40Z
Phil.3.1,G3636,trouble,A-NSN,D7.7.1,M67,M67,7846,draft,2026-09-21T17:59:33Z
Phil.3.1,G3636,trouble,A-NSN,D7.7.1,M67,M67,8259,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.1.2,M67,M67,377,draft,2026-09-17T16:29:40Z
Phil.3.1,G3636,trouble,A-NSN,M0.2.1,M67,M67,756,draft,2026-09-18T03:55:25Z
Phil.3.1,G3636,trouble,A-NSN,M0.5.10,M67,M67,388,draft,2026-09-17T16:29:40Z
Phil.3.1,G3636,trouble,A-NSN,M0.5.11,M67,M67,389,draft,2026-09-17T16:29:40Z
Phil.3.1,G3636,trouble,A-NSN,M0.5.11,M67,M67,8277,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.5.2,M67,M67,380,draft,2026-09-17T16:29:40Z
Phil.3.1,G3636,trouble,A-NSN,M0.5.3,M67,M67,381,draft,2026-09-17T16:29:40Z
Phil.3.1,G3636,trouble,A-NSN,M0.5.4,M67,M67,382,draft,2026-09-17T16:29:40Z
Phil.3.1,G3636,trouble,A-NSN,M0.6.5,M67,M67,393,draft,2026-09-17T16:29:40Z
Phil.3.1,G3636,trouble,A-NSN,M0.6.5,M67,M67,7843,draft,2026-09-21T17:59:33Z
Phil.3.1,G3636,trouble,A-NSN,M0.6.5,M67,M67,8260,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.6.6,M67,M67,7845,draft,2026-09-21T17:59:33Z
Phil.3.1,G3636,trouble,A-NSN,M0.6.6,M67,M67,8261,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.1,M67,M67,8262,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.10,M67,M67,8271,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.11,M67,M67,8272,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.12,M67,M67,8273,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.13,M67,M67,8274,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.14,M67,M67,8275,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.15,M67,M67,8015,draft,2026-09-21T18:10:46Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.16,M67,M67,8276,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.2,M67,M67,8263,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.3,M67,M67,8264,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.4,M67,M67,8265,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.5,M67,M67,8266,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.6,M67,M67,8267,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.7,M67,M67,8268,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.8,M67,M67,8269,draft,2026-09-21T18:15:56Z
Phil.3.1,G3636,trouble,A-NSN,M0.7.9,M67,M67,8270,draft,2026-09-21T18:15:56Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.1.1,M69,M69,7557,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.1.2,M69,M69,7558,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.1.3,M69,M69,7559,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.5.1,M69,M69,7560,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.5.10,M69,M69,7569,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.5.11,M69,M69,7570,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.5.2,M69,M69,7561,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.5.3,M69,M69,7562,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.5.4,M69,M69,7563,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.5.5,M69,M69,7564,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.5.6,M69,M69,7565,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.5.7,M69,M69,7566,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.5.8,M69,M69,7567,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.5.9,M69,M69,7568,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.1,M67,M67,7571,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.10,M67,M67,7580,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.11,M67,M67,7581,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.12,M67,M67,7582,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.13,M67,M67,7583,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.14,M67,M67,7584,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.15,M67,M67,7585,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.16,M67,M67,7586,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.2,M67,M67,7572,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.3,M67,M67,7573,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.4,M67,M67,7574,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.5,M67,M67,7575,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.6,M67,M67,7576,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.7,M67,M67,7577,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.8,M67,M67,7578,draft,2026-09-21T17:48:26Z
Rom.12.11,G2204,fervent,V-PAP-NPM,M0.7.9,M67,M67,7579,draft,2026-09-21T17:48:26Z
Rom.12.11,G3636,slothful,A-NPM,,M67,M67,600,draft,2026-09-18T03:31:31Z
Rom.12.11,G3636,slothful,A-NPM,,M67,M67,602,draft,2026-09-18T03:31:31Z
Rom.12.11,G3636,slothful,A-NPM,D1.1.1,M67,M67,716,draft,2026-09-18T03:55:25Z
Rom.12.11,G3636,slothful,A-NPM,D10.4.2,M67,M67,721,draft,2026-09-18T03:55:25Z
