id,file_id,term_id_ref,book,reference,book_id,chapter,verse_num,testament
6739,30,H2778A,2 Kings,2Ki 19:22,12,19,22,OT
6740,30,H2778A,2 Kings,2Ki 19:23,12,19,23,OT
6741,30,H2778A,1 Chronicles,1Ch 20:7,13,20,7,OT
6742,30,H2778A,2 Chronicles,2Ch 32:17,14,32,17,OT
6743,30,H2778A,Nehemiah,Neh 6:13,16,6,13,OT
6744,30,H2778A,Job,Job 27:6,18,27,6,OT
6745,30,H2778A,Psalms,Psa 42:10,19,42,10,OT
6746,30,H2778A,Psalms,Psa 44:16,19,44,16,OT
6747,30,H2778A,Psalms,Psa 55:12,19,55,12,OT
6748,30,H2778A,Psalms,Psa 57:3,19,57,3,OT
6749,30,H2778A,Psalms,Psa 69:9,19,69,9,OT
6750,30,H2778A,Psalms,Psa 74:10,19,74,10,OT
6751,30,H2778A,Psalms,Psa 74:18,19,74,18,OT
6752,30,H2778A,Psalms,Psa 79:12,19,79,12,OT
6753,30,H2778A,Psalms,Psa 89:51,19,89,51,OT
6754,30,H2778A,Psalms,Psa 102:8,19,102,8,OT
6755,30,H2778A,Psalms,Psa 119:42,19,119,42,OT
6756,30,H2778A,Proverbs,Pro 14:31,20,14,31,OT
6757,30,H2778A,Proverbs,Pro 17:5,20,17,5,OT
6758,30,H2778A,Proverbs,Pro 27:11,20,27,11,OT
6759,30,H2778A,Isaiah,Isa 18:6,23,18,6,OT
6760,30,H2778A,Isaiah,Isa 37:4,23,37,4,OT
6761,30,H2778A,Isaiah,Isa 37:17,23,37,17,OT
6762,30,H2778A,Isaiah,Isa 37:23,23,37,23,OT
6763,30,H2778A,Isaiah,Isa 37:24,23,37,24,OT
6764,30,H2778A,Isaiah,Isa 65:7,23,65,7,OT
6765,30,H2778A,Zephaniah,Zep 2:8,36,2,8,OT
6766,30,H2778A,Zephaniah,Zep 2:10,36,2,10,OT
6780,31,G4818,Mark,Mar 3:5,41,3,5,NT
6823,31,G5604,Matthew,Mat 24:8,40,24,8,NT
6824,31,G5604,Mark,Mar 13:8,41,13,8,NT
6825,31,G5604,Acts,Act 2:24,44,2,24,NT
6826,31,G5604,1 Thessalonians,1Th 5:3,52,5,3,NT
6829,31,H0060,Genesis,Gen 27:41,1,27,41,OT
6830,31,H0060,Genesis,Gen 50:10,1,50,10,OT
6831,31,H0060,Genesis,Gen 50:11,1,50,11,OT
6832,31,H0060,Deuteronomy,Deu 34:8,5,34,8,OT
6833,31,H0060,2 Samuel,2Sa 11:27,10,11,27,OT
6834,31,H0060,2 Samuel,2Sa 19:2,10,19,2,OT
6835,31,H0060,Esther,Est 4:3,17,4,3,OT
6836,31,H0060,Esther,Est 9:22,17,9,22,OT
6837,31,H0060,Job,Job 30:31,18,30,31,OT
6838,31,H0060,Ecclesiastes,Ecc 7:2,21,7,2,OT
6839,31,H0060,Ecclesiastes,Ecc 7:4,21,7,4,OT
6840,31,H0060,Isaiah,Isa 60:20,23,60,20,OT
6841,31,H0060,Isaiah,Isa 61:3,23,61,3,OT
6842,31,H0060,Jeremiah,Jer 6:26,24,6,26,OT
6843,31,H0060,Jeremiah,Jer 16:7,24,16,7,OT
6844,31,H0060,Jeremiah,Jer 31:13,24,31,13,OT
6845,31,H0060,Lamentations,Lam 5:15,25,5,15,OT
6846,31,H0060,Ezekiel,Eze 24:17,26,24,17,OT
6847,31,H0060,Amos,Amo 5:16,30,5,16,OT
6848,31,H0060,Amos,Amo 8:10,30,8,10,OT
6849,31,H0060,Micah,Mic 1:8,33,1,8,OT
6800,31,H0205G,Numbers,Num 23:21,4,23,21,OT
6801,31,H0205G,Deuteronomy,Deu 26:14,5,26,14,OT
6802,31,H0205G,1 Samuel,1Sa 15:23,9,15,23,OT
6803,31,H0205G,Job,Job 4:8,18,4,8,OT
6804,31,H0205G,Job,Job 5:6,18,5,6,OT
6805,31,H0205G,Psalms,Psa 55:3,19,55,3,OT
6806,31,H0205G,Psalms,Psa 90:10,19,90,10,OT
6807,31,H0205G,Proverbs,Pro 12:21,20,12,21,OT
6808,31,H0205G,Isaiah,Isa 10:1,23,10,1,OT
6809,31,H0205G,Isaiah,Isa 59:4,23,59,4,OT
6827,31,H0592,Isaiah,Isa 29:2,23,29,2,OT
6828,31,H0592,Lamentations,Lam 2:5,25,2,5,OT
6782,31,H1670,Job,Job 41:22,18,41,22,OT
6774,31,H1674,Joshua,Jos 22:24,6,22,24,OT
6775,31,H1674,Proverbs,Pro 12:25,20,12,25,OT
6776,31,H1674,Jeremiah,Jer 49:23,24,49,23,OT
6777,31,H1674,Ezekiel,Eze 4:16,26,4,16,OT
6778,31,H1674,Ezekiel,Eze 12:18,26,12,18,OT
6779,31,H1674,Ezekiel,Eze 12:19,26,12,19,OT
6821,31,H1741,Job,Job 6:7,18,6,7,OT
6822,31,H1741,Psalms,Psa 41:3,19,41,3,OT
6767,31,H2427B,Exodus,Exo 15:14,2,15,14,OT
6768,31,H2427B,Job,Job 6:10,18,6,10,OT
6769,31,H2427B,Psalms,Psa 48:6,19,48,6,OT
6770,31,H2427B,Jeremiah,Jer 6:24,24,6,24,OT
6771,31,H2427B,Jeremiah,Jer 22:23,24,22,23,OT
6772,31,H2427B,Jeremiah,Jer 50:43,24,50,43,OT
6773,31,H2427B,Micah,Mic 4:9,33,4,9,OT
6810,31,H3515,Genesis,Gen 50:10,1,50,10,OT
6811,31,H3515,Genesis,Gen 50:11,1,50,11,OT
6812,31,H3515,Exodus,Exo 4:10,2,4,10,OT
6813,31,H3515,Exodus,Exo 7:14,2,7,14,OT
6814,31,H3515,Exodus,Exo 18:18,2,18,18,OT
6815,31,H3515,Numbers,Num 11:14,4,11,14,OT
6816,31,H3515,1 Kings,1Ki 12:4,11,12,4,OT
6817,31,H3515,Psalms,Psa 38:4,19,38,4,OT
6818,31,H3515,Isaiah,Isa 1:4,23,1,4,OT
6819,31,H3515,Ezekiel,Eze 3:5,26,3,5,OT
6820,31,H3515,Ezekiel,Eze 3:6,26,3,6,OT
6781,31,H4044,Lamentations,Lam 3:65,25,3,65,OT
6783,31,H7455,Genesis,Gen 2:9,1,2,9,OT
6784,31,H7455,Genesis,Gen 2:17,1,2,17,OT
6785,31,H7455,Genesis,Gen 3:5,1,3,5,OT
6786,31,H7455,Genesis,Gen 3:22,1,3,22,OT
6787,31,H7455,Genesis,Gen 6:5,1,6,5,OT
6788,31,H7455,Genesis,Gen 8:21,1,8,21,OT
6789,31,H7455,Genesis,Gen 19:19,1,19,19,OT
6790,31,H7455,Genesis,Gen 37:2,1,37,2,OT
6791,31,H7455,Genesis,Gen 40:7,1,40,7,OT
6792,31,H7455,Genesis,Gen 44:29,1,44,29,OT
6793,31,H7455,Genesis,Gen 47:9,1,47,9,OT
6794,31,H7455,Psalms,Psa 107:39,19,107,39,OT
6795,31,H7455,Proverbs,Pro 15:15,20,15,15,OT
6796,31,H7455,Proverbs,Pro 25:20,20,25,20,OT
6797,31,H7455,Ecclesiastes,Ecc 7:3,21,7,3,OT
6798,31,H7455,Isaiah,Isa 45:7,23,45,7,OT
6799,31,H7455,Jeremiah,Jer 45:5,24,45,5,OT
6881,32,G4036,Matthew,Mat 26:38,40,26,38,NT
6882,32,G4036,Mark,Mar 6:26,41,6,26,NT
6883,32,G4036,Mark,Mar 14:34,41,14,34,NT
6884,32,G4036,Luke,Luk 18:23,42,18,23,NT
6885,32,G4036,Luke,Luk 18:24,42,18,24,NT
6868,32,H0017,Proverbs,Pro 23:29,20,23,29,OT
6869,32,H0585,Job,Job 3:24,18,3,24,OT
6870,32,H0585,Job,Job 23:2,18,23,2,OT
6871,32,H0585,Psalms,Psa 6:6,19,6,6,OT
6872,32,H0585,Psalms,Psa 31:10,19,31,10,OT
6873,32,H0585,Psalms,Psa 38:9,19,38,9,OT
6874,32,H0585,Psalms,Psa 102:5,19,102,5,OT
6875,32,H0585,Isaiah,Isa 21:2,23,21,2,OT
6876,32,H0585,Isaiah,Isa 35:10,23,35,10,OT
6877,32,H0585,Isaiah,Isa 51:11,23,51,11,OT
6878,32,H0585,Jeremiah,Jer 45:3,24,45,3,OT
6879,32,H0585,Lamentations,Lam 1:22,25,1,22,OT
6886,32,H1669,Psalms,Psa 88:9,19,88,9,OT
6887,32,H1669,Jeremiah,Jer 31:12,24,31,12,OT
6888,32,H1669,Jeremiah,Jer 31:25,24,31,25,OT
6880,32,H1671,Deuteronomy,Deu 28:65,5,28,65,OT
6889,32,H1727,Leviticus,Lev 26:16,3,26,16,OT
6850,32,H2256M,Deuteronomy,Deu 32:9,5,32,9,OT
6851,32,H2256M,2 Samuel,2Sa 22:6,10,22,6,OT
6852,32,H2256M,Job,Job 21:17,18,21,17,OT
6853,32,H2256M,Job,Job 36:8,18,36,8,OT
6854,32,H2256M,Psalms,Psa 18:4,19,18,4,OT
6855,32,H2256M,Psalms,Psa 18:5,19,18,5,OT
6856,32,H2256M,Psalms,Psa 116:3,19,116,3,OT
6857,32,H2256M,Isaiah,Isa 13:8,23,13,8,OT
6858,32,H2256M,Isaiah,Isa 26:17,23,26,17,OT
6859,32,H2256M,Isaiah,Isa 66:7,23,66,7,OT
6860,32,H2256M,Jeremiah,Jer 13:21,24,13,21,OT
6861,32,H2256M,Jeremiah,Jer 22:23,24,22,23,OT
6862,32,H2256M,Jeremiah,Jer 49:24,24,49,24,OT
6863,32,H2256M,Hosea,Hos 13:13,28,13,13,OT
6890,32,H2490H,Genesis,Gen 4:26,1,4,26,OT
6891,32,H2490H,Exodus,Exo 20:25,2,20,25,OT
6892,32,H2490H,Leviticus,Lev 18:21,3,18,21,OT
6893,32,H2490H,Psalms,Psa 55:20,19,55,20,OT
6894,32,H2490H,Psalms,Psa 89:34,19,89,34,OT
6895,32,H2490H,Isaiah,Isa 43:28,23,43,28,OT
6896,32,H2490H,Isaiah,Isa 53:5,23,53,5,OT
6897,32,H2490H,Ezekiel,Eze 7:24,26,7,24,OT
6898,32,H2490H,Ezekiel,Eze 20:9,26,20,9,OT
6899,32,H2490H,Ezekiel,Eze 36:23,26,36,23,OT
6900,32,H2490H,Malachi,Mal 2:10,39,2,10,OT
6911,32,H4620,Isaiah,Isa 50:11,23,50,11,OT
6904,32,H6089A,Genesis,Gen 3:16,1,3,16,OT
6905,32,H6089A,Psalms,Psa 127:2,19,127,2,OT
6906,32,H6089A,Proverbs,Pro 5:10,20,5,10,OT
6907,32,H6089A,Proverbs,Pro 10:22,20,10,22,OT
6908,32,H6089A,Proverbs,Pro 14:23,20,14,23,OT
6909,32,H6089A,Proverbs,Pro 15:1,20,15,1,OT
6910,32,H6089A,Jeremiah,Jer 22:28,24,22,28,OT
6864,32,H6090A,1 Chronicles,1Ch 4:9,13,4,9,OT
6865,32,H6090A,Psalms,Psa 139:24,19,139,24,OT
6866,32,H6090A,Isaiah,Isa 14:3,23,14,3,OT
6867,32,H6090A,Isaiah,Isa 48:5,23,48,5,OT
6901,32,H6093,Genesis,Gen 3:16,1,3,16,OT
6902,32,H6093,Genesis,Gen 3:17,1,3,17,OT
6903,32,H6093,Genesis,Gen 5:29,1,5,29,OT
7060,33,H0998,Deuteronomy,Deu 4:6,5,4,6,OT
7061,33,H0998,1 Chronicles,1Ch 12:32,13,12,32,OT
7062,33,H0998,1 Chronicles,1Ch 22:12,13,22,12,OT
7063,33,H0998,2 Chronicles,2Ch 2:12,14,2,12,OT
7064,33,H0998,2 Chronicles,2Ch 2:13,14,2,13,OT
7065,33,H0998,Job,Job 20:3,18,20,3,OT
7066,33,H0998,Job,Job 28:12,18,28,12,OT
7067,33,H0998,Job,Job 28:20,18,28,20,OT
7068,33,H0998,Job,Job 28:28,18,28,28,OT
7069,33,H0998,Job,Job 34:16,18,34,16,OT
7070,33,H0998,Job,Job 38:4,18,38,4,OT
7071,33,H0998,Job,Job 38:36,18,38,36,OT
7072,33,H0998,Job,Job 39:17,18,39,17,OT
7073,33,H0998,Job,Job 39:26,18,39,26,OT
7074,33,H0998,Proverbs,Pro 1:2,20,1,2,OT
7075,33,H0998,Proverbs,Pro 2:3,20,2,3,OT
7076,33,H0998,Proverbs,Pro 3:5,20,3,5,OT
7077,33,H0998,Proverbs,Pro 4:1,20,4,1,OT
7078,33,H0998,Proverbs,Pro 4:5,20,4,5,OT
7079,33,H0998,Proverbs,Pro 4:7,20,4,7,OT
7080,33,H0998,Proverbs,Pro 7:4,20,7,4,OT
7081,33,H0998,Proverbs,Pro 8:14,20,8,14,OT
7082,33,H0998,Proverbs,Pro 9:6,20,9,6,OT
7083,33,H0998,Proverbs,Pro 9:10,20,9,10,OT
7084,33,H0998,Proverbs,Pro 16:16,20,16,16,OT
7085,33,H0998,Proverbs,Pro 23:4,20,23,4,OT
7086,33,H0998,Proverbs,Pro 23:23,20,23,23,OT
7087,33,H0998,Proverbs,Pro 30:2,20,30,2,OT
7088,33,H0998,Isaiah,Isa 11:2,23,11,2,OT
7089,33,H0998,Isaiah,Isa 27:11,23,27,11,OT
7090,33,H0998,Isaiah,Isa 29:14,23,29,14,OT
7091,33,H0998,Isaiah,Isa 29:24,23,29,24,OT
7092,33,H0998,Isaiah,Isa 33:19,23,33,19,OT
7093,33,H0998,Jeremiah,Jer 23:20,24,23,20,OT
7094,33,H0998,Daniel,Dan 1:20,27,1,20,OT
7095,33,H0998,Daniel,Dan 2:21,27,2,21,OT
7096,33,H0998,Daniel,Dan 8:15,27,8,15,OT
7097,33,H0998,Daniel,Dan 9:22,27,9,22,OT
7098,33,H0998,Daniel,Dan 10:1,27,10,1,OT
6989,33,H2449,Exodus,Exo 1:10,2,1,10,OT
6990,33,H2449,Deuteronomy,Deu 32:29,5,32,29,OT
6991,33,H2449,1 Kings,1Ki 4:31,11,4,31,OT
6992,33,H2449,Job,Job 32:9,18,32,9,OT
6993,33,H2449,Job,Job 35:11,18,35,11,OT
6994,33,H2449,Psalms,Psa 19:7,19,19,7,OT
6995,33,H2449,Psalms,Psa 58:5,19,58,5,OT
6996,33,H2449,Psalms,Psa 105:22,19,105,22,OT
6997,33,H2449,Psalms,Psa 119:98,19,119,98,OT
6998,33,H2449,Proverbs,Pro 6:6,20,6,6,OT
6999,33,H2449,Proverbs,Pro 8:33,20,8,33,OT
7000,33,H2449,Proverbs,Pro 9:9,20,9,9,OT
7001,33,H2449,Proverbs,Pro 9:12,20,9,12,OT
7002,33,H2449,Proverbs,Pro 13:20,20,13,20,OT
7003,33,H2449,Proverbs,Pro 19:20,20,19,20,OT
7004,33,H2449,Proverbs,Pro 20:1,20,20,1,OT
7005,33,H2449,Proverbs,Pro 21:11,20,21,11,OT
7006,33,H2449,Proverbs,Pro 23:15,20,23,15,OT
7007,33,H2449,Proverbs,Pro 23:19,20,23,19,OT
7008,33,H2449,Proverbs,Pro 27:11,20,27,11,OT
7009,33,H2449,Proverbs,Pro 30:24,20,30,24,OT
7010,33,H2449,Ecclesiastes,Ecc 2:15,21,2,15,OT
7011,33,H2449,Ecclesiastes,Ecc 2:19,21,2,19,OT
7012,33,H2449,Ecclesiastes,Ecc 7:16,21,7,16,OT
7013,33,H2449,Ecclesiastes,Ecc 7:23,21,7,23,OT
7014,33,H2449,Zechariah,Zec 9:2,38,9,2,OT
7322,33,H2450,Genesis,Gen 41:8,1,41,8,OT
7323,33,H2450,Genesis,Gen 41:33,1,41,33,OT
7324,33,H2450,Genesis,Gen 41:39,1,41,39,OT
7325,33,H2450,Exodus,Exo 7:11,2,7,11,OT
7326,33,H2450,Exodus,Exo 28:3,2,28,3,OT
7327,33,H2450,Exodus,Exo 31:6,2,31,6,OT
7328,33,H2450,Exodus,Exo 35:10,2,35,10,OT
7329,33,H2450,Exodus,Exo 35:25,2,35,25,OT
7330,33,H2450,Exodus,Exo 36:1,2,36,1,OT
7331,33,H2450,Exodus,Exo 36:2,2,36,2,OT
7332,33,H2450,Exodus,Exo 36:4,2,36,4,OT
7333,33,H2450,Exodus,Exo 36:8,2,36,8,OT
7334,33,H2450,Deuteronomy,Deu 1:13,5,1,13,OT
7335,33,H2450,Deuteronomy,Deu 1:15,5,1,15,OT
7336,33,H2450,Deuteronomy,Deu 4:6,5,4,6,OT
7337,33,H2450,Deuteronomy,Deu 16:19,5,16,19,OT
7338,33,H2450,Deuteronomy,Deu 32:6,5,32,6,OT
7339,33,H2450,2 Samuel,2Sa 13:3,10,13,3,OT
7340,33,H2450,2 Samuel,2Sa 14:2,10,14,2,OT
7341,33,H2450,2 Samuel,2Sa 14:20,10,14,20,OT
7342,33,H2450,2 Samuel,2Sa 20:16,10,20,16,OT
7343,33,H2450,1 Kings,1Ki 2:9,11,2,9,OT
7344,33,H2450,1 Kings,1Ki 3:12,11,3,12,OT
7345,33,H2450,1 Kings,1Ki 5:7,11,5,7,OT
7346,33,H2450,1 Chronicles,1Ch 22:15,13,22,15,OT
7347,33,H2450,2 Chronicles,2Ch 2:7,14,2,7,OT
7348,33,H2450,2 Chronicles,2Ch 2:12,14,2,12,OT
7349,33,H2450,2 Chronicles,2Ch 2:13,14,2,13,OT
7350,33,H2450,2 Chronicles,2Ch 2:14,14,2,14,OT
7351,33,H2450,Esther,Est 1:13,17,1,13,OT
7352,33,H2450,Esther,Est 6:13,17,6,13,OT
7353,33,H2450,Job,Job 5:13,18,5,13,OT
7354,33,H2450,Job,Job 9:4,18,9,4,OT
7355,33,H2450,Job,Job 15:2,18,15,2,OT
7356,33,H2450,Job,Job 15:18,18,15,18,OT
7357,33,H2450,Job,Job 17:10,18,17,10,OT
7358,33,H2450,Job,Job 34:2,18,34,2,OT
7359,33,H2450,Job,Job 34:34,18,34,34,OT
7360,33,H2450,Job,Job 37:24,18,37,24,OT
7361,33,H2450,Psalms,Psa 49:10,19,49,10,OT
7362,33,H2450,Psalms,Psa 107:43,19,107,43,OT
7363,33,H2450,Proverbs,Pro 1:5,20,1,5,OT
7364,33,H2450,Proverbs,Pro 1:6,20,1,6,OT
7365,33,H2450,Proverbs,Pro 3:7,20,3,7,OT
7366,33,H2450,Proverbs,Pro 3:35,20,3,35,OT
7367,33,H2450,Proverbs,Pro 9:8,20,9,8,OT
7368,33,H2450,Proverbs,Pro 9:9,20,9,9,OT
7369,33,H2450,Proverbs,Pro 10:1,20,10,1,OT
7370,33,H2450,Proverbs,Pro 10:8,20,10,8,OT
7371,33,H2450,Proverbs,Pro 10:14,20,10,14,OT
7372,33,H2450,Proverbs,Pro 11:29,20,11,29,OT
7373,33,H2450,Proverbs,Pro 11:30,20,11,30,OT
7374,33,H2450,Proverbs,Pro 12:15,20,12,15,OT
7375,33,H2450,Proverbs,Pro 12:18,20,12,18,OT
7376,33,H2450,Proverbs,Pro 13:1,20,13,1,OT
7377,33,H2450,Proverbs,Pro 13:14,20,13,14,OT
7378,33,H2450,Proverbs,Pro 13:20,20,13,20,OT
7379,33,H2450,Proverbs,Pro 14:1,20,14,1,OT
7380,33,H2450,Proverbs,Pro 14:3,20,14,3,OT
7381,33,H2450,Proverbs,Pro 14:16,20,14,16,OT
7382,33,H2450,Proverbs,Pro 14:24,20,14,24,OT
7383,33,H2450,Proverbs,Pro 15:2,20,15,2,OT
7384,33,H2450,Proverbs,Pro 15:7,20,15,7,OT
7385,33,H2450,Proverbs,Pro 15:12,20,15,12,OT
7386,33,H2450,Proverbs,Pro 15:20,20,15,20,OT
7387,33,H2450,Proverbs,Pro 15:31,20,15,31,OT
7388,33,H2450,Proverbs,Pro 16:14,20,16,14,OT
7389,33,H2450,Proverbs,Pro 16:21,20,16,21,OT
7390,33,H2450,Proverbs,Pro 16:23,20,16,23,OT
7391,33,H2450,Proverbs,Pro 17:28,20,17,28,OT
7392,33,H2450,Proverbs,Pro 18:15,20,18,15,OT
7393,33,H2450,Proverbs,Pro 20:26,20,20,26,OT
7394,33,H2450,Proverbs,Pro 21:11,20,21,11,OT
7395,33,H2450,Proverbs,Pro 21:20,20,21,20,OT
7396,33,H2450,Proverbs,Pro 21:22,20,21,22,OT
7397,33,H2450,Proverbs,Pro 22:17,20,22,17,OT
7398,33,H2450,Proverbs,Pro 23:24,20,23,24,OT
7399,33,H2450,Proverbs,Pro 24:5,20,24,5,OT
7400,33,H2450,Proverbs,Pro 24:23,20,24,23,OT
7401,33,H2450,Proverbs,Pro 25:12,20,25,12,OT
7402,33,H2450,Proverbs,Pro 26:5,20,26,5,OT
7403,33,H2450,Proverbs,Pro 26:12,20,26,12,OT
7404,33,H2450,Proverbs,Pro 26:16,20,26,16,OT
7405,33,H2450,Proverbs,Pro 28:11,20,28,11,OT
7406,33,H2450,Proverbs,Pro 29:8,20,29,8,OT
7407,33,H2450,Proverbs,Pro 29:9,20,29,9,OT
7408,33,H2450,Proverbs,Pro 29:11,20,29,11,OT
7409,33,H2450,Proverbs,Pro 30:24,20,30,24,OT
7410,33,H2450,Ecclesiastes,Ecc 2:14,21,2,14,OT
7411,33,H2450,Ecclesiastes,Ecc 2:16,21,2,16,OT
7412,33,H2450,Ecclesiastes,Ecc 2:19,21,2,19,OT
7413,33,H2450,Ecclesiastes,Ecc 4:13,21,4,13,OT
7414,33,H2450,Ecclesiastes,Ecc 6:8,21,6,8,OT
7415,33,H2450,Ecclesiastes,Ecc 7:4,21,7,4,OT
7416,33,H2450,Ecclesiastes,Ecc 7:5,21,7,5,OT
7417,33,H2450,Ecclesiastes,Ecc 7:7,21,7,7,OT
7418,33,H2450,Ecclesiastes,Ecc 7:19,21,7,19,OT
7419,33,H2450,Ecclesiastes,Ecc 8:1,21,8,1,OT
7420,33,H2450,Ecclesiastes,Ecc 8:5,21,8,5,OT
7421,33,H2450,Ecclesiastes,Ecc 8:17,21,8,17,OT
7422,33,H2450,Ecclesiastes,Ecc 9:1,21,9,1,OT
7423,33,H2450,Ecclesiastes,Ecc 9:11,21,9,11,OT
7424,33,H2450,Ecclesiastes,Ecc 9:15,21,9,15,OT
7425,33,H2450,Ecclesiastes,Ecc 9:17,21,9,17,OT
7426,33,H2450,Ecclesiastes,Ecc 10:2,21,10,2,OT
7427,33,H2450,Ecclesiastes,Ecc 10:12,21,10,12,OT
7428,33,H2450,Ecclesiastes,Ecc 12:9,21,12,9,OT
7429,33,H2450,Ecclesiastes,Ecc 12:11,21,12,11,OT
7430,33,H2450,Isaiah,Isa 3:3,23,3,3,OT
7431,33,H2450,Isaiah,Isa 5:21,23,5,21,OT
7432,33,H2450,Isaiah,Isa 19:11,23,19,11,OT
7433,33,H2450,Isaiah,Isa 19:12,23,19,12,OT
7434,33,H2450,Isaiah,Isa 29:14,23,29,14,OT
7435,33,H2450,Isaiah,Isa 31:2,23,31,2,OT
7436,33,H2450,Isaiah,Isa 40:20,23,40,20,OT
7437,33,H2450,Isaiah,Isa 44:25,23,44,25,OT
7438,33,H2450,Jeremiah,Jer 4:22,24,4,22,OT
7439,33,H2450,Jeremiah,Jer 8:8,24,8,8,OT
7440,33,H2450,Jeremiah,Jer 8:9,24,8,9,OT
7441,33,H2450,Jeremiah,Jer 9:12,24,9,12,OT
7442,33,H2450,Jeremiah,Jer 9:17,24,9,17,OT
7443,33,H2450,Jeremiah,Jer 9:23,24,9,23,OT
7444,33,H2450,Jeremiah,Jer 10:7,24,10,7,OT
7445,33,H2450,Jeremiah,Jer 10:9,24,10,9,OT
7446,33,H2450,Jeremiah,Jer 18:18,24,18,18,OT
7447,33,H2450,Jeremiah,Jer 50:35,24,50,35,OT
7448,33,H2450,Jeremiah,Jer 51:57,24,51,57,OT
7449,33,H2450,Ezekiel,Eze 27:8,26,27,8,OT
7450,33,H2450,Ezekiel,Eze 27:9,26,27,9,OT
7451,33,H2450,Ezekiel,Eze 28:3,26,28,3,OT
7452,33,H2450,Hosea,Hos 13:13,28,13,13,OT
7453,33,H2450,Hosea,Hos 14:9,28,14,9,OT
7158,33,H2451,Exodus,Exo 28:3,2,28,3,OT
7159,33,H2451,Exodus,Exo 31:3,2,31,3,OT
7160,33,H2451,Exodus,Exo 31:6,2,31,6,OT
7161,33,H2451,Exodus,Exo 35:26,2,35,26,OT
7162,33,H2451,Exodus,Exo 35:31,2,35,31,OT
7163,33,H2451,Exodus,Exo 35:35,2,35,35,OT
7164,33,H2451,Exodus,Exo 36:1,2,36,1,OT
7165,33,H2451,Exodus,Exo 36:2,2,36,2,OT
7166,33,H2451,Deuteronomy,Deu 4:6,5,4,6,OT
7167,33,H2451,Deuteronomy,Deu 34:9,5,34,9,OT
7168,33,H2451,2 Samuel,2Sa 14:20,10,14,20,OT
7169,33,H2451,2 Samuel,2Sa 20:22,10,20,22,OT
7170,33,H2451,1 Kings,1Ki 2:6,11,2,6,OT
7171,33,H2451,1 Kings,1Ki 3:28,11,3,28,OT
7172,33,H2451,1 Kings,1Ki 4:29,11,4,29,OT
7173,33,H2451,1 Kings,1Ki 4:30,11,4,30,OT
7174,33,H2451,1 Kings,1Ki 4:34,11,4,34,OT
7175,33,H2451,1 Kings,1Ki 5:12,11,5,12,OT
7176,33,H2451,1 Kings,1Ki 7:14,11,7,14,OT
7177,33,H2451,1 Kings,1Ki 10:4,11,10,4,OT
7178,33,H2451,1 Kings,1Ki 10:6,11,10,6,OT
7179,33,H2451,1 Kings,1Ki 10:7,11,10,7,OT
7180,33,H2451,1 Kings,1Ki 10:8,11,10,8,OT
7181,33,H2451,1 Kings,1Ki 10:23,11,10,23,OT
7182,33,H2451,1 Kings,1Ki 10:24,11,10,24,OT
7183,33,H2451,1 Kings,1Ki 11:41,11,11,41,OT
7184,33,H2451,1 Chronicles,1Ch 28:21,13,28,21,OT
7185,33,H2451,2 Chronicles,2Ch 1:10,14,1,10,OT
7186,33,H2451,2 Chronicles,2Ch 1:11,14,1,11,OT
7187,33,H2451,2 Chronicles,2Ch 1:12,14,1,12,OT
7188,33,H2451,2 Chronicles,2Ch 9:3,14,9,3,OT
7189,33,H2451,2 Chronicles,2Ch 9:5,14,9,5,OT
7190,33,H2451,2 Chronicles,2Ch 9:6,14,9,6,OT
7191,33,H2451,2 Chronicles,2Ch 9:7,14,9,7,OT
7192,33,H2451,2 Chronicles,2Ch 9:22,14,9,22,OT
7193,33,H2451,2 Chronicles,2Ch 9:23,14,9,23,OT
7194,33,H2451,Ezra,Ezr 7:25,15,7,25,OT
7195,33,H2451,Job,Job 4:21,18,4,21,OT
7196,33,H2451,Job,Job 11:6,18,11,6,OT
7197,33,H2451,Job,Job 12:2,18,12,2,OT
7198,33,H2451,Job,Job 12:12,18,12,12,OT
7199,33,H2451,Job,Job 12:13,18,12,13,OT
7200,33,H2451,Job,Job 13:5,18,13,5,OT
7201,33,H2451,Job,Job 15:8,18,15,8,OT
7202,33,H2451,Job,Job 26:3,18,26,3,OT
7203,33,H2451,Job,Job 28:12,18,28,12,OT
7204,33,H2451,Job,Job 28:18,18,28,18,OT
7205,33,H2451,Job,Job 28:20,18,28,20,OT
7206,33,H2451,Job,Job 28:28,18,28,28,OT
7207,33,H2451,Job,Job 32:7,18,32,7,OT
7208,33,H2451,Job,Job 32:13,18,32,13,OT
7209,33,H2451,Job,Job 33:33,18,33,33,OT
7210,33,H2451,Job,Job 38:36,18,38,36,OT
7211,33,H2451,Job,Job 38:37,18,38,37,OT
7212,33,H2451,Job,Job 39:17,18,39,17,OT
7213,33,H2451,Psalms,Psa 37:30,19,37,30,OT
7214,33,H2451,Psalms,Psa 49:3,19,49,3,OT
7215,33,H2451,Psalms,Psa 51:6,19,51,6,OT
7216,33,H2451,Psalms,Psa 90:12,19,90,12,OT
7217,33,H2451,Psalms,Psa 104:24,19,104,24,OT
7218,33,H2451,Psalms,Psa 107:27,19,107,27,OT
7219,33,H2451,Psalms,Psa 111:10,19,111,10,OT
7220,33,H2451,Proverbs,Pro 1:2,20,1,2,OT
7221,33,H2451,Proverbs,Pro 1:7,20,1,7,OT
7222,33,H2451,Proverbs,Pro 1:20,20,1,20,OT
