id,passage_id,verse_id,is_anchor,created_at,deleted
33783,22073,24394,1,2026-07-19T06:29:15Z,0
33784,22074,18286,1,2026-07-19T06:29:15Z,0
33785,22075,20292,1,2026-07-19T06:29:15Z,0
33786,22076,16436,1,2026-07-19T06:29:15Z,0
33787,22077,2688,1,2026-07-19T06:29:15Z,0
33788,22078,20529,1,2026-07-19T06:29:15Z,0
33789,22079,28984,1,2026-07-19T06:29:15Z,0
33790,22080,7183,1,2026-07-19T06:29:15Z,0
33791,22081,27865,1,2026-07-19T06:29:15Z,0
33792,22082,26982,1,2026-07-19T06:29:15Z,0
33793,22083,5325,1,2026-07-19T06:29:15Z,0
33794,22084,16644,1,2026-07-19T06:29:15Z,0
33795,22085,2689,1,2026-07-19T06:29:15Z,0
33796,22086,12501,1,2026-07-19T06:29:15Z,0
33797,22087,19460,1,2026-07-19T06:29:15Z,0
33798,22088,16437,1,2026-07-19T06:29:15Z,0
33799,22089,13815,1,2026-07-19T06:29:15Z,0
33800,22090,18698,1,2026-07-19T06:29:15Z,0
33801,22091,18845,1,2026-07-19T06:29:15Z,0
33802,22092,25755,1,2026-07-19T06:29:15Z,0
33803,22093,29028,1,2026-07-19T06:29:15Z,0
33804,22093,19461,0,2026-07-19T06:29:15Z,0
33805,22094,17612,1,2026-07-19T06:29:15Z,0
33806,22095,17204,1,2026-07-19T06:29:15Z,0
33807,22096,2690,1,2026-07-19T06:29:15Z,0
33808,22097,6692,1,2026-07-19T06:29:15Z,0
33809,22098,17701,1,2026-07-19T06:29:15Z,0
33810,22099,2691,1,2026-07-19T06:29:15Z,0
33811,22100,13910,1,2026-07-19T06:29:15Z,0
33812,22101,12502,1,2026-07-19T06:29:15Z,0
33813,22102,16438,1,2026-07-19T06:29:15Z,0
33814,22103,22124,1,2026-07-19T06:29:15Z,0
33815,22104,27270,1,2026-07-19T06:29:15Z,0
33816,22105,5326,1,2026-07-19T06:29:15Z,0
33817,22106,18371,1,2026-07-19T06:29:15Z,0
33818,22106,18646,0,2026-07-19T06:29:15Z,0
33819,22107,6693,1,2026-07-19T06:29:15Z,0
33820,22108,2692,1,2026-07-19T06:29:15Z,0
33821,22109,24464,1,2026-07-19T06:29:15Z,0
33822,22110,13980,1,2026-07-19T06:29:15Z,0
33823,22111,14848,1,2026-07-19T06:29:15Z,0
33824,22112,13616,1,2026-07-19T06:29:15Z,0
33825,22113,21442,1,2026-07-19T06:29:15Z,0
33826,22114,11476,1,2026-07-19T06:29:15Z,0
33827,22115,13816,1,2026-07-19T06:29:15Z,0
33828,22116,27238,1,2026-07-19T06:29:15Z,0
33829,22117,25830,1,2026-07-19T06:29:15Z,0
33830,22118,14849,1,2026-07-19T06:29:15Z,0
33831,22119,22311,1,2026-07-19T06:29:15Z,0
33832,22120,3191,1,2026-07-19T06:29:15Z,0
33833,22121,13911,1,2026-07-19T06:29:15Z,0
33834,22122,6694,1,2026-07-19T06:29:15Z,0
33835,22123,19507,1,2026-07-19T06:29:15Z,0
33836,22124,7491,1,2026-07-19T06:29:15Z,0
33837,22125,15696,1,2026-07-19T06:29:15Z,0
33838,22126,17305,1,2026-07-19T06:29:15Z,0
33839,22126,18372,0,2026-07-19T06:29:15Z,0
33840,22127,7492,1,2026-07-19T06:29:15Z,0
33841,22128,17702,1,2026-07-19T06:29:15Z,0
33842,22129,19462,1,2026-07-19T06:29:15Z,0
33843,22130,18319,1,2026-07-19T06:29:15Z,0
33844,22131,7493,1,2026-07-19T06:29:15Z,0
33845,22132,6695,1,2026-07-19T06:29:15Z,0
33846,22133,2693,1,2026-07-19T06:29:15Z,0
33847,22134,17306,1,2026-07-19T06:29:15Z,0
33848,22135,19688,1,2026-07-19T06:29:15Z,0
33849,22136,18846,1,2026-07-19T06:29:15Z,0
33850,22137,16439,1,2026-07-19T06:29:15Z,0
33851,22137,11477,0,2026-07-19T06:29:15Z,0
33852,22138,21443,1,2026-07-19T06:29:15Z,0
33853,22139,6696,1,2026-07-19T06:29:15Z,0
33854,22140,27866,1,2026-07-19T06:29:15Z,0
33855,22141,17307,1,2026-07-19T06:29:15Z,0
33856,22142,27162,1,2026-07-19T06:29:15Z,0
33857,22143,2694,1,2026-07-19T06:29:15Z,0
33858,22144,16440,1,2026-07-19T06:29:15Z,0
33859,22145,22006,1,2026-07-19T06:29:15Z,0
33860,22145,6697,0,2026-07-19T06:29:15Z,0
33861,22146,7092,1,2026-07-19T06:29:15Z,0
33862,22147,2695,1,2026-07-19T06:29:15Z,0
33863,22148,27271,1,2026-07-19T06:29:15Z,0
33864,22149,7093,1,2026-07-19T06:29:15Z,0
33865,22150,20011,1,2026-07-19T06:29:15Z,0
33866,22151,18647,1,2026-07-19T06:29:15Z,0
33867,22152,22125,1,2026-07-19T06:29:15Z,0
33868,22153,24262,1,2026-07-19T06:29:15Z,0
33869,22154,19463,1,2026-07-19T06:29:15Z,0
33870,22155,16441,1,2026-07-19T06:29:15Z,0
33871,22156,24395,1,2026-07-19T06:29:15Z,0
33872,22157,224,1,2026-07-19T06:29:15Z,0
33873,22158,17125,1,2026-07-19T06:29:15Z,0
33874,22159,2696,1,2026-07-19T06:29:15Z,0
33875,22160,18257,1,2026-07-19T06:29:15Z,0
33876,22161,26079,1,2026-07-19T06:29:15Z,0
33877,22162,14850,1,2026-07-19T06:29:15Z,0
33878,22163,18379,1,2026-07-19T06:29:15Z,0
33879,22163,22126,0,2026-07-19T06:29:15Z,0
33880,22164,225,1,2026-07-19T06:29:15Z,0
33881,22165,16443,1,2026-07-19T06:29:15Z,0
33882,22166,20281,1,2026-07-19T06:29:15Z,0
33883,22167,2697,1,2026-07-19T06:29:15Z,0
33884,22168,28176,1,2026-07-19T06:29:15Z,0
33885,22169,17308,1,2026-07-19T06:29:15Z,0
33886,22170,14851,1,2026-07-19T06:29:15Z,0
33887,22171,3073,1,2026-07-19T06:29:15Z,0
33888,22171,24411,0,2026-07-19T06:29:15Z,0
33889,22171,6698,0,2026-07-19T06:29:15Z,0
33890,22172,24281,1,2026-07-19T06:29:15Z,0
33891,22173,6699,1,2026-07-19T06:29:15Z,0
33892,22174,6700,1,2026-07-19T06:29:15Z,0
33893,22175,7593,1,2026-07-19T06:29:15Z,0
33894,22176,18648,1,2026-07-19T06:29:15Z,0
33895,22177,226,1,2026-07-19T06:29:15Z,0
33896,22178,25802,1,2026-07-19T06:29:15Z,0
33897,22179,16444,1,2026-07-19T06:29:15Z,0
33898,22180,18825,1,2026-07-19T06:29:15Z,0
33899,22181,13617,1,2026-07-19T06:29:15Z,0
33900,22182,70,1,2026-07-19T06:29:15Z,0
33901,22183,25831,1,2026-07-19T06:29:15Z,0
33902,22184,6701,1,2026-07-19T06:29:15Z,0
33903,22185,25832,1,2026-07-19T06:29:15Z,0
33904,22186,24234,1,2026-07-19T06:29:15Z,0
33905,22187,22749,1,2026-07-19T06:29:15Z,0
33906,22188,1463,1,2026-07-19T06:29:15Z,0
33907,22189,6702,1,2026-07-19T06:29:15Z,0
33908,22190,26080,1,2026-07-19T06:29:15Z,0
33909,22191,22127,1,2026-07-19T06:29:15Z,0
33910,22192,1313,1,2026-07-19T06:29:15Z,0
33911,22193,2698,1,2026-07-19T06:29:15Z,0
33912,22194,12503,1,2026-07-19T06:29:15Z,0
33913,22194,12653,0,2026-07-19T06:29:15Z,0
33914,22195,13075,1,2026-07-19T06:29:15Z,0
33915,22195,20293,0,2026-07-19T06:29:15Z,0
33916,22196,2699,1,2026-07-19T06:29:15Z,0
33917,22197,22469,1,2026-07-19T06:29:15Z,0
33918,22198,22759,1,2026-07-19T06:29:15Z,0
33919,22199,19689,1,2026-07-19T06:29:15Z,0
33920,22200,20012,1,2026-07-19T06:29:15Z,0
33921,22201,2700,1,2026-07-19T06:29:15Z,0
33922,22202,14852,1,2026-07-19T06:29:15Z,0
33923,22203,2701,1,2026-07-19T06:29:15Z,0
33924,22204,1464,1,2026-07-19T06:29:15Z,0
33925,22205,17252,1,2026-07-19T06:29:15Z,0
33926,22205,2702,0,2026-07-19T06:29:15Z,0
33927,22206,16445,1,2026-07-19T06:29:15Z,0
33928,22207,3233,1,2026-07-19T06:29:15Z,0
33929,22208,18287,1,2026-07-19T06:29:15Z,0
33930,22209,227,1,2026-07-19T06:29:15Z,0
33931,22210,5612,1,2026-07-19T06:29:15Z,0
33932,22211,18649,1,2026-07-19T06:29:15Z,0
33933,22212,24006,1,2026-07-19T06:29:15Z,0
33934,22213,18650,1,2026-07-19T06:29:15Z,0
33935,22213,25833,0,2026-07-19T06:29:15Z,0
33936,22214,16446,1,2026-07-19T06:29:15Z,0
33937,22215,28804,1,2026-07-19T06:29:15Z,0
33938,22216,26085,1,2026-07-19T06:29:15Z,0
33939,22217,24469,1,2026-07-19T06:29:15Z,0
33940,22218,18699,1,2026-07-19T06:29:15Z,0
33941,22219,18374,1,2026-07-19T06:29:15Z,0
33942,22220,2703,1,2026-07-19T06:29:15Z,0
33943,22221,6703,1,2026-07-19T06:29:15Z,0
33944,22222,1512,1,2026-07-19T06:29:15Z,0
33945,22223,17292,1,2026-07-19T06:29:15Z,0
33946,22223,17293,0,2026-07-19T06:29:15Z,0
33947,22224,28934,1,2026-07-19T06:29:15Z,0
33948,22224,228,0,2026-07-19T06:29:15Z,0
33949,22224,5327,0,2026-07-19T06:29:15Z,0
33950,22225,27688,1,2026-07-19T06:29:15Z,0
33951,22226,24898,1,2026-07-19T06:29:15Z,0
33952,22227,26983,1,2026-07-19T06:29:15Z,0
33953,22228,22481,1,2026-07-19T06:29:15Z,0
33954,22228,22128,0,2026-07-19T06:29:15Z,0
33955,22229,11478,1,2026-07-19T06:29:15Z,0
33956,22230,21444,1,2026-07-19T06:29:15Z,0
33957,22231,13618,1,2026-07-19T06:29:15Z,0
33958,22232,21905,1,2026-07-19T06:29:15Z,0
33959,22233,18651,1,2026-07-19T06:29:15Z,0
33960,22233,21445,0,2026-07-19T06:29:15Z,0
33961,22233,5328,0,2026-07-19T06:29:15Z,0
33962,22234,18753,1,2026-07-19T06:29:15Z,0
33963,22235,21906,1,2026-07-19T06:29:15Z,0
33964,22235,6704,0,2026-07-19T06:29:15Z,0
33965,22235,13817,0,2026-07-19T06:29:15Z,0
33966,22235,15778,0,2026-07-19T06:29:15Z,0
33967,22236,11479,1,2026-07-19T06:29:15Z,0
33968,22237,711,1,2026-07-19T06:29:15Z,0
33969,22238,25807,1,2026-07-19T06:29:15Z,0
33970,22238,25808,0,2026-07-19T06:29:15Z,0
33971,22239,18122,1,2026-07-19T06:29:15Z,0
33972,22240,7778,1,2026-07-19T06:29:15Z,0
33973,22241,13619,1,2026-07-19T06:29:15Z,0
33974,22242,21907,1,2026-07-19T06:29:15Z,0
33975,22242,14192,0,2026-07-19T06:29:15Z,0
33976,22243,22532,1,2026-07-19T06:29:15Z,0
33977,22244,15697,1,2026-07-19T06:29:15Z,0
33978,22245,71,1,2026-07-19T06:29:15Z,0
33979,22246,21447,1,2026-07-19T06:29:15Z,0
33980,22247,4645,1,2026-07-19T06:29:15Z,0
33981,22247,4646,0,2026-07-19T06:29:15Z,0
33982,22248,24329,1,2026-07-19T06:29:15Z,0
33983,22248,22071,0,2026-07-19T06:29:15Z,0
33984,22249,24299,1,2026-07-19T06:29:15Z,0
33985,22249,18123,0,2026-07-19T06:29:15Z,0
33986,22250,5329,1,2026-07-19T06:29:15Z,0
33987,22251,23122,1,2026-07-19T06:29:15Z,0
33988,22251,17703,0,2026-07-19T06:29:15Z,0
33989,22252,23123,1,2026-07-19T06:29:15Z,0
33990,22252,20013,0,2026-07-19T06:29:15Z,0
33991,22252,20014,0,2026-07-19T06:29:15Z,0
33992,22253,11480,1,2026-07-19T06:29:15Z,0
33993,22253,20228,0,2026-07-19T06:29:15Z,0
33994,22254,20756,1,2026-07-19T06:29:15Z,0
33995,22255,14853,1,2026-07-19T06:29:15Z,0
33996,22256,229,1,2026-07-19T06:29:15Z,0
33997,22257,21448,1,2026-07-19T06:29:15Z,0
33998,22258,11481,1,2026-07-19T06:29:15Z,0
33999,22259,12654,1,2026-07-19T06:29:15Z,0
34000,22260,16010,1,2026-07-19T06:29:15Z,0
34001,22261,19216,1,2026-07-19T06:29:15Z,0
34002,22262,3192,1,2026-07-19T06:29:15Z,0
34003,22263,16447,1,2026-07-19T06:29:15Z,0
34004,22263,25803,0,2026-07-19T06:29:15Z,0
34005,22264,5863,1,2026-07-19T06:29:15Z,0
34006,22265,23703,1,2026-07-19T06:29:15Z,0
34007,22266,16728,1,2026-07-19T06:29:15Z,0
34008,22267,23475,1,2026-07-19T06:29:15Z,0
34009,22268,22129,1,2026-07-19T06:29:15Z,0
34010,22269,7494,1,2026-07-19T06:29:15Z,0
34011,22270,17126,1,2026-07-19T06:29:15Z,0
34012,22271,26984,1,2026-07-19T06:29:15Z,0
34013,22272,18124,1,2026-07-19T06:29:15Z,0
34014,22273,25381,1,2026-07-19T06:29:15Z,0
34015,22273,16011,0,2026-07-19T06:29:15Z,0
34016,22274,27949,1,2026-07-19T06:29:15Z,0
34017,22275,6017,1,2026-07-19T06:29:15Z,0
34018,22276,22765,1,2026-07-19T06:29:15Z,0
34019,22277,2371,1,2026-07-19T06:29:15Z,0
34020,22277,17127,0,2026-07-19T06:29:15Z,0
34021,22278,17071,1,2026-07-19T06:29:15Z,0
34022,22279,17188,1,2026-07-19T06:29:15Z,0
34023,22279,17189,0,2026-07-19T06:29:15Z,0
34024,22280,15779,1,2026-07-19T06:29:15Z,0
34025,22281,22766,1,2026-07-19T06:29:15Z,0
34026,22282,2372,1,2026-07-19T06:29:15Z,0
34027,22283,15357,1,2026-07-19T06:29:15Z,0
34028,22284,17704,1,2026-07-19T06:29:15Z,0
34029,22284,2440,0,2026-07-19T06:29:15Z,0
34030,22285,22130,1,2026-07-19T06:29:15Z,0
34031,22286,6705,1,2026-07-19T06:29:15Z,0
34032,22286,15599,0,2026-07-19T06:29:15Z,0
34033,22286,24899,0,2026-07-19T06:29:15Z,0
34034,22287,5613,1,2026-07-19T06:29:15Z,0
34035,22288,22231,1,2026-07-19T06:29:15Z,0
34036,22289,5614,1,2026-07-19T06:29:15Z,0
34037,22290,18700,1,2026-07-19T06:29:15Z,0
34038,22291,19690,1,2026-07-19T06:29:15Z,0
34039,22292,17613,1,2026-07-19T06:29:15Z,0
34040,22292,24900,0,2026-07-19T06:29:15Z,0
34041,22293,6706,1,2026-07-19T06:29:15Z,0
34042,22294,25443,1,2026-07-19T06:29:15Z,0
34043,22295,13620,1,2026-07-19T06:29:15Z,0
34044,22296,6707,1,2026-07-19T06:29:15Z,0
34045,22297,5330,1,2026-07-19T06:29:15Z,0
34046,22297,27765,0,2026-07-19T06:29:15Z,0
34047,22298,21449,1,2026-07-19T06:29:15Z,0
34048,22299,26047,1,2026-07-19T06:29:15Z,0
34049,22299,23124,0,2026-07-19T06:29:15Z,0
34050,22299,5615,0,2026-07-19T06:29:15Z,0
34051,22300,13912,1,2026-07-19T06:29:15Z,0
34052,22300,13913,0,2026-07-19T06:29:15Z,0
34053,22300,13914,0,2026-07-19T06:29:15Z,0
34054,22300,13915,0,2026-07-19T06:29:15Z,0
34055,22300,13916,0,2026-07-19T06:29:15Z,0
34056,22300,13917,0,2026-07-19T06:29:15Z,0
34057,22300,13918,0,2026-07-19T06:29:15Z,0
34058,22300,13919,0,2026-07-19T06:29:15Z,0
34059,22300,13920,0,2026-07-19T06:29:15Z,0
34060,22300,13921,0,2026-07-19T06:29:15Z,0
34061,22300,13922,0,2026-07-19T06:29:15Z,0
34062,22300,13923,0,2026-07-19T06:29:15Z,0
34063,22300,13924,0,2026-07-19T06:29:15Z,0
34064,22300,13925,0,2026-07-19T06:29:15Z,0
34065,22300,13926,0,2026-07-19T06:29:15Z,0
34066,22300,13927,0,2026-07-19T06:29:15Z,0
34067,22300,13928,0,2026-07-19T06:29:15Z,0
34068,22300,13929,0,2026-07-19T06:29:15Z,0
34069,22300,13930,0,2026-07-19T06:29:15Z,0
34070,22300,13931,0,2026-07-19T06:29:15Z,0
34071,22300,13932,0,2026-07-19T06:29:15Z,0
34072,22300,6708,0,2026-07-19T06:29:15Z,0
34073,22300,13933,0,2026-07-19T06:29:15Z,0
34074,22300,1465,0,2026-07-19T06:29:15Z,0
34075,22300,13934,0,2026-07-19T06:29:15Z,0
34076,22300,13935,0,2026-07-19T06:29:15Z,0
34077,22301,21908,1,2026-07-19T06:29:15Z,0
34078,22302,18358,1,2026-07-19T06:29:15Z,0
34079,22302,26986,0,2026-07-19T06:29:15Z,0
34080,22303,26081,1,2026-07-19T06:29:15Z,0
34081,22304,18359,1,2026-07-19T06:29:15Z,0
34082,22304,11482,0,2026-07-19T06:29:15Z,0
34083,22305,23476,1,2026-07-19T06:29:15Z,0
34084,22305,7413,0,2026-07-19T06:29:15Z,0
34085,22306,25756,1,2026-07-19T06:29:15Z,0
34086,22306,4647,0,2026-07-19T06:29:15Z,0
34087,22307,6018,1,2026-07-19T06:29:15Z,0
34088,22308,16012,1,2026-07-19T06:29:15Z,0
34089,22309,19337,1,2026-07-19T06:29:15Z,0
34090,22310,19691,1,2026-07-19T06:29:15Z,0
34091,22311,712,1,2026-07-19T06:29:15Z,0
34092,22312,13936,1,2026-07-19T06:29:15Z,0
34093,22313,19692,1,2026-07-19T06:29:15Z,0
34094,22313,19464,0,2026-07-19T06:29:15Z,0
34095,22314,19693,1,2026-07-19T06:29:15Z,0
34096,22315,20200,1,2026-07-19T06:29:15Z,0
34097,22316,21710,1,2026-07-19T06:29:15Z,0
34098,22317,16944,1,2026-07-19T06:29:15Z,0
34099,22318,28935,1,2026-07-19T06:29:15Z,0
34100,22319,28213,1,2026-07-19T06:29:15Z,0
34101,22320,11483,1,2026-07-19T06:29:15Z,0
34102,22321,29035,1,2026-07-19T06:29:15Z,0
34103,22322,15075,1,2026-07-19T06:29:15Z,0
34104,22323,3193,1,2026-07-19T06:29:15Z,0
34105,22324,24901,1,2026-07-19T06:29:15Z,0
34106,22325,20015,1,2026-07-19T06:29:15Z,0
34107,22326,20475,1,2026-07-19T06:29:15Z,0
34108,22327,5864,1,2026-07-19T06:29:15Z,0
34109,22328,14854,1,2026-07-19T06:29:15Z,0
34110,22329,11484,1,2026-07-19T06:29:15Z,0
34111,22330,230,1,2026-07-19T06:29:15Z,0
34112,22330,231,0,2026-07-19T06:29:15Z,0
34113,22331,2510,1,2026-07-19T06:29:15Z,0
34114,22332,20016,1,2026-07-19T06:29:15Z,0
34115,22333,22522,1,2026-07-19T06:29:15Z,0
34116,22333,20255,0,2026-07-19T06:29:15Z,0
34117,22334,926,1,2026-07-19T06:29:15Z,0
34118,22335,14855,1,2026-07-19T06:29:15Z,0
34119,22336,26099,1,2026-07-19T06:29:15Z,0
34120,22337,11485,1,2026-07-19T06:29:15Z,0
34121,22338,6019,1,2026-07-19T06:29:15Z,0
34122,22339,14856,1,2026-07-19T06:29:15Z,0
34123,22340,1378,1,2026-07-19T06:29:15Z,0
34124,22341,22312,1,2026-07-19T06:29:15Z,0
34125,22342,22007,1,2026-07-19T06:29:15Z,0
34126,22343,19694,1,2026-07-19T06:29:15Z,0
34127,22344,13621,1,2026-07-19T06:29:15Z,0
34128,22345,12655,1,2026-07-19T06:29:15Z,0
34129,22346,26095,1,2026-07-19T06:29:15Z,0
34130,22347,26987,1,2026-07-19T06:29:15Z,0
34131,22348,72,1,2026-07-19T06:29:15Z,0
34132,22348,2441,0,2026-07-19T06:29:15Z,0
34133,22349,15002,1,2026-07-19T06:29:15Z,0
34134,22350,27968,1,2026-07-19T06:29:15Z,0
34135,22351,23985,1,2026-07-19T06:29:15Z,0
34136,22352,73,1,2026-07-19T06:29:15Z,0
34137,22353,14857,1,2026-07-19T06:29:15Z,0
34138,22354,13818,1,2026-07-19T06:29:15Z,0
34139,22355,1513,1,2026-07-19T06:29:15Z,0
34140,22356,16945,1,2026-07-19T06:29:15Z,0
34141,22357,7094,1,2026-07-19T06:29:15Z,0
34142,22358,11486,1,2026-07-19T06:29:15Z,0
34143,22359,16721,1,2026-07-19T06:29:15Z,0
34144,22360,13622,1,2026-07-19T06:29:15Z,0
34145,22361,12504,1,2026-07-19T06:29:15Z,0
34146,22362,6709,1,2026-07-19T06:29:15Z,0
34147,22363,7193,1,2026-07-19T06:29:15Z,0
34148,22364,16946,1,2026-07-19T06:29:15Z,0
34149,22365,20294,1,2026-07-19T06:29:15Z,0
34150,22366,25804,1,2026-07-19T06:29:15Z,0
34151,22367,12505,1,2026-07-19T06:29:15Z,0
34152,22368,13937,1,2026-07-19T06:29:15Z,0
34153,22369,23319,1,2026-07-19T06:29:15Z,0
34154,22370,16947,1,2026-07-19T06:29:15Z,0
34155,22371,1514,1,2026-07-19T06:29:15Z,0
34156,22371,6710,0,2026-07-19T06:29:15Z,0
34157,22372,26048,1,2026-07-19T06:29:15Z,0
34158,22373,13938,1,2026-07-19T06:29:15Z,0
34159,22374,19695,1,2026-07-19T06:29:15Z,0
34160,22375,24060,1,2026-07-19T06:29:15Z,0
34161,22376,24465,1,2026-07-19T06:29:15Z,0
34162,22377,13268,1,2026-07-19T06:29:15Z,0
34163,22377,19381,0,2026-07-19T06:29:15Z,0
34164,22378,5331,1,2026-07-19T06:29:15Z,0
34165,22379,26062,1,2026-07-19T06:29:15Z,0
34166,22380,6711,1,2026-07-19T06:29:15Z,0
34167,22381,5332,1,2026-07-19T06:29:15Z,0
34168,22382,4648,1,2026-07-19T06:29:15Z,0
34169,22383,24529,1,2026-07-19T06:29:15Z,0
34170,22384,28182,1,2026-07-19T06:29:15Z,0
34171,22385,13623,1,2026-07-19T06:29:15Z,0
34172,22385,5616,0,2026-07-19T06:29:15Z,0
34173,22385,5617,0,2026-07-19T06:29:15Z,0
34174,22386,16751,1,2026-07-19T06:29:15Z,0
34175,22387,19295,1,2026-07-19T06:29:15Z,0
34176,22388,3194,1,2026-07-19T06:29:15Z,0
34177,22389,23494,1,2026-07-19T06:29:15Z,0
34178,22390,713,1,2026-07-19T06:29:15Z,0
34179,22391,14287,1,2026-07-19T06:29:15Z,0
34180,22392,22767,1,2026-07-19T06:29:15Z,0
34181,22393,5333,1,2026-07-19T06:29:15Z,0
34182,22393,16752,0,2026-07-19T06:29:15Z,0
34183,22394,16448,1,2026-07-19T06:29:15Z,0
34184,22395,27601,1,2026-07-19T06:29:15Z,0
34185,22396,18126,1,2026-07-19T06:29:15Z,0
34186,22397,15780,1,2026-07-19T06:29:15Z,0
34187,22398,22768,1,2026-07-19T06:29:15Z,0
34188,22399,12656,1,2026-07-19T06:29:15Z,0
34189,22400,16013,1,2026-07-19T06:29:15Z,0
34190,22401,14858,1,2026-07-19T06:29:15Z,0
34191,22402,5334,1,2026-07-19T06:29:15Z,0
34192,22403,5618,1,2026-07-19T06:29:15Z,0
34193,22403,5619,0,2026-07-19T06:29:15Z,0
34194,22404,23974,1,2026-07-19T06:29:15Z,0
34195,22405,7095,1,2026-07-19T06:29:15Z,0
34196,22406,24007,1,2026-07-19T06:29:15Z,0
34197,22407,22131,1,2026-07-19T06:29:15Z,0
34198,22407,6137,0,2026-07-19T06:29:15Z,0
34199,22408,18652,1,2026-07-19T06:29:15Z,0
34200,22409,14859,1,2026-07-19T06:29:15Z,0
34201,22410,5620,1,2026-07-19T06:29:15Z,0
34202,22411,5621,1,2026-07-19T06:29:15Z,0
34203,22412,7779,1,2026-07-19T06:29:15Z,0
34204,22413,12793,1,2026-07-19T06:29:15Z,0
34205,22414,20104,1,2026-07-19T06:29:15Z,0
34206,22415,14860,1,2026-07-19T06:29:15Z,0
34207,22416,26063,1,2026-07-19T06:29:15Z,0
34208,22417,23320,1,2026-07-19T06:29:15Z,0
34209,22418,12850,1,2026-07-19T06:29:15Z,0
34210,22419,16753,1,2026-07-19T06:29:15Z,0
34211,22419,13939,0,2026-07-19T06:29:15Z,0
34212,22420,5622,1,2026-07-19T06:29:15Z,0
34213,22421,16833,1,2026-07-19T06:29:15Z,0
34214,22422,12985,1,2026-07-19T06:29:15Z,0
34215,22423,13269,1,2026-07-19T06:29:15Z,0
34216,22424,18127,1,2026-07-19T06:29:15Z,0
34217,22425,22232,1,2026-07-19T06:29:15Z,0
34218,22426,13270,1,2026-07-19T06:29:15Z,0
34219,22427,16449,1,2026-07-19T06:29:15Z,0
34220,22427,5623,0,2026-07-19T06:29:15Z,0
34221,22428,5624,1,2026-07-19T06:29:15Z,0
34222,22428,5625,0,2026-07-19T06:29:15Z,0
34223,22428,5626,0,2026-07-19T06:29:15Z,0
34224,22428,5627,0,2026-07-19T06:29:15Z,0
34225,22428,5628,0,2026-07-19T06:29:15Z,0
34226,22429,18128,1,2026-07-19T06:29:15Z,0
34227,22430,5629,1,2026-07-19T06:29:15Z,0
34228,22431,16450,1,2026-07-19T06:29:15Z,0
34229,22432,15003,1,2026-07-19T06:29:15Z,0
34230,22433,5630,1,2026-07-19T06:29:15Z,0
34231,22433,5631,0,2026-07-19T06:29:15Z,0
34232,22434,5632,1,2026-07-19T06:29:15Z,0
34233,22435,17568,1,2026-07-19T06:29:15Z,0
34234,22436,5633,1,2026-07-19T06:29:15Z,0
34235,22437,5750,1,2026-07-19T06:29:15Z,0
34236,22438,19338,1,2026-07-19T06:29:15Z,0
34237,22439,26073,1,2026-07-19T06:29:15Z,0
34238,22440,121,1,2026-07-19T06:29:15Z,0
34239,22441,5716,1,2026-07-19T06:29:15Z,0
34240,22442,5634,1,2026-07-19T06:29:15Z,0
34241,22443,5635,1,2026-07-19T06:29:15Z,0
34242,22443,5636,0,2026-07-19T06:29:15Z,0
34243,22443,5637,0,2026-07-19T06:29:15Z,0
34244,22443,5638,0,2026-07-19T06:29:15Z,0
34245,22443,5639,0,2026-07-19T06:29:15Z,0
34246,22443,5640,0,2026-07-19T06:29:15Z,0
34247,22444,11669,1,2026-07-19T06:29:16Z,0
34248,22445,15469,1,2026-07-19T06:29:16Z,0
34249,22445,5388,0,2026-07-19T06:29:16Z,0
34250,22445,5389,0,2026-07-19T06:29:16Z,0
34251,22446,3095,1,2026-07-19T06:29:16Z,0
34252,22447,11670,1,2026-07-19T06:29:16Z,0
34253,22448,7109,1,2026-07-19T06:29:16Z,0
34254,22448,11671,0,2026-07-19T06:29:16Z,0
34255,22448,11672,0,2026-07-19T06:29:16Z,0
34256,22448,11673,0,2026-07-19T06:29:16Z,0
34257,22448,1612,0,2026-07-19T06:29:16Z,0
34258,22449,12680,1,2026-07-19T06:29:16Z,0
34259,22450,20260,1,2026-07-19T06:29:16Z,0
34260,22450,2929,0,2026-07-19T06:29:16Z,0
34261,22451,21714,1,2026-07-19T06:29:16Z,0
34262,22452,11674,1,2026-07-19T06:29:16Z,0
34263,22452,11675,0,2026-07-19T06:29:16Z,0
34264,22453,1613,1,2026-07-19T06:29:16Z,0
34265,22454,16075,1,2026-07-19T06:29:16Z,0
34266,22455,11676,1,2026-07-19T06:29:16Z,0
34267,22455,11677,0,2026-07-19T06:29:16Z,0
34268,22456,419,1,2026-07-19T06:29:16Z,0
34269,22457,7672,1,2026-07-19T06:29:16Z,0
34270,22458,15735,1,2026-07-19T06:29:16Z,0
34271,22459,13290,1,2026-07-19T06:29:16Z,0
34272,22460,5685,1,2026-07-19T06:29:16Z,0
34273,22461,20531,1,2026-07-19T06:29:16Z,0
34274,22462,7790,1,2026-07-19T06:29:16Z,0
34275,22463,16196,1,2026-07-19T06:29:16Z,0
34276,22464,24730,1,2026-07-19T06:29:16Z,0
34277,22465,1349,1,2026-07-19T06:29:16Z,0
34278,22466,7437,1,2026-07-19T06:29:16Z,0
34279,22467,16237,1,2026-07-19T06:29:16Z,0
34280,22468,5890,1,2026-07-19T06:29:16Z,0
34281,22469,11678,1,2026-07-19T06:29:16Z,0
