word_id,word,word_status,strong,cluster_codes,cluster_names
163,image,raw-complete,H0457,,
163,image,raw-complete,H1544,,
163,image,raw-complete,H1823,"FLAG,T2","FLAG(Flag),T2(Supplementary)"
163,image,raw-complete,H2553,,
163,image,raw-complete,H4541A,,
163,image,raw-complete,H4541B,,
163,image,raw-complete,H4656,,
163,image,raw-complete,H4676,,
163,image,raw-complete,H4906,T2,T2(Supplementary)
163,image,raw-complete,H5566,,
163,image,raw-complete,H6087B,T2,T2(Supplementary)
163,image,raw-complete,H6091,M27,M27(Evil)
163,image,raw-complete,H6456,,
163,image,raw-complete,H6459,,
163,image,raw-complete,H6736,T2,T2(Supplementary)
163,image,raw-complete,H6754,M43,M43(Prophecy)
163,image,raw-complete,H6755,T2,T2(Supplementary)
163,image,raw-complete,H6816,,
163,image,raw-complete,H7914,,
163,image,raw-complete,H8403,,
163,image,raw-complete,H8544,,
163,image,raw-complete,H8655,,
70,imagination,raw-complete,G1261,M15,M15(Wisdom)
70,imagination,raw-complete,G1271,M47,M47(Constitution)
70,imagination,raw-complete,G1380,,
70,imagination,raw-complete,G1761,M15,M15(Wisdom)
70,imagination,raw-complete,G3053,M15,M15(Wisdom)
70,imagination,raw-complete,G3191,,
70,imagination,raw-complete,G3539,,
70,imagination,raw-complete,G3543,,
70,imagination,raw-complete,G7050,,
70,imagination,raw-complete,H1819,T2,T2(Supplementary)
70,imagination,raw-complete,H1897,M42,M42(Speech)
70,imagination,raw-complete,H2161,M15,M15(Wisdom)
70,imagination,raw-complete,H2803I,M15,M15(Wisdom)
70,imagination,raw-complete,H3336,M29,M29(Desire)
70,imagination,raw-complete,H4284,M14,M14(Deceit)
70,imagination,raw-complete,H4906,T2,T2(Supplementary)
70,imagination,raw-complete,H8307,M30,M30(Obedience)
71,impurity,raw-complete,G0167,M10,M10(Sin)
71,impurity,raw-complete,G0168,,
71,impurity,raw-complete,G0169,M10,M10(Sin)
71,impurity,raw-complete,G2839G,,
71,impurity,raw-complete,G2840,,
71,impurity,raw-complete,G6410,,
71,impurity,raw-complete,H2930A,M10,M10(Sin)
71,impurity,raw-complete,H2932,M12,M12(Purity)
71,impurity,raw-complete,H3971A,,
71,impurity,raw-complete,H5079,M10,M10(Sin)
71,impurity,raw-complete,H5509,,
72,indignation,raw-complete,G0023,,
72,indignation,raw-complete,G0024,M02,M02(Anger)
72,indignation,raw-complete,G2205,M21,M21(Prayer)
72,indignation,raw-complete,G2372,,
72,indignation,raw-complete,G3709,M02,M02(Anger)
72,indignation,raw-complete,G4448,,
72,indignation,raw-complete,H2152,M02,M02(Anger)
72,indignation,raw-complete,H2194,M02,M02(Anger)
72,indignation,raw-complete,H2195,M02,M02(Anger)
72,indignation,raw-complete,H2197,M02,M02(Anger)
72,indignation,raw-complete,H2534,M02,M02(Anger)
72,indignation,raw-complete,H3707,M02,M02(Anger)
72,indignation,raw-complete,H3708A,,
72,indignation,raw-complete,H3708B,M02,M02(Anger)
72,indignation,raw-complete,H6087A,M24,M24(Weakness)
72,indignation,raw-complete,H7110A,M02,M02(Anger)
72,indignation,raw-complete,H8104I,M30,M30(Obedience)
73,iniquity,raw-complete,G0092,M10,M10(Sin)
73,iniquity,raw-complete,G0093,M10,M10(Sin)
73,iniquity,raw-complete,G0094,M10,M10(Sin)
73,iniquity,raw-complete,G0458,M30,M30(Obedience)
73,iniquity,raw-complete,G3892,M30,M30(Obedience)
73,iniquity,raw-complete,G4189,M10,M10(Sin)
73,iniquity,raw-complete,H0205G,M10,M10(Sin)
73,iniquity,raw-complete,H0205H,M10,M10(Sin)
73,iniquity,raw-complete,H1697M,,
73,iniquity,raw-complete,H5753B,M10,M10(Sin)
73,iniquity,raw-complete,H5758,,
73,iniquity,raw-complete,H5760,M10,M10(Sin)
73,iniquity,raw-complete,H5766A,M10,M10(Sin)
73,iniquity,raw-complete,H5766B,M10,M10(Sin)
73,iniquity,raw-complete,H5771G,M10,M10(Sin)
73,iniquity,raw-complete,H5771H,M10,M10(Sin)
73,iniquity,raw-complete,H5771I,M10,M10(Sin)
73,iniquity,raw-complete,H5868,,
73,iniquity,raw-complete,H5869K,,
73,iniquity,raw-complete,H5932,M10,M10(Sin)
73,iniquity,raw-complete,H5999,M03,M03(Grief)
73,iniquity,raw-complete,H6041,M24,M24(Weakness)
73,iniquity,raw-complete,H7562,M10,M10(Sin)
73,iniquity,raw-complete,H7725I,,
74,innocence,raw-complete,G0053,M12,M12(Purity)
74,innocence,raw-complete,G0121,,
74,innocence,raw-complete,G0172,M12,M12(Purity)
74,innocence,raw-complete,G0185,,
74,innocence,raw-complete,G0338,M12,M12(Purity)
74,innocence,raw-complete,G1342,M26,M26(Righteousness)
74,innocence,raw-complete,G2513,M12,M12(Purity)
74,innocence,raw-complete,G6177,,
74,innocence,raw-complete,H1249,M12,M12(Purity)
74,innocence,raw-complete,H1818,,
74,innocence,raw-complete,H2134,,
74,innocence,raw-complete,H2136,,
74,innocence,raw-complete,H2643,,
74,innocence,raw-complete,H3682,T2,T2(Supplementary)
74,innocence,raw-complete,H5352,M12,M12(Purity)
74,innocence,raw-complete,H5355A,M12,M12(Purity)
74,innocence,raw-complete,H5355B,M12,M12(Purity)
74,innocence,raw-complete,H5356A,M07,M07(Shame)
74,innocence,raw-complete,H5356B,M07,M07(Shame)
74,innocence,raw-complete,H6662,M26,M26(Righteousness)
74,innocence,raw-complete,H6663,M26,M26(Righteousness)
74,innocence,raw-complete,H8535,M34,M34(Perseverance)
74,innocence,raw-complete,H8537,M13,M13(Truth)
74,innocence,raw-complete,H8552,"FLAG,T2","FLAG(Flag),T2(Supplementary)"
75,insight,raw-complete,G0143,,
75,insight,raw-complete,G0144,M43,M43(Prophecy)
75,insight,raw-complete,G2529,,
75,insight,raw-complete,G3563,M47,M47(Constitution)
75,insight,raw-complete,G4907,M15,M15(Wisdom)
75,insight,raw-complete,G4920,M15,M15(Wisdom)
75,insight,raw-complete,G5428,M15,M15(Wisdom)
75,insight,raw-complete,H0995,M15,M15(Wisdom)
75,insight,raw-complete,H0998,M15,M15(Wisdom)
75,insight,raw-complete,H2938,M15,M15(Wisdom)
75,insight,raw-complete,H5094B,,
75,insight,raw-complete,H7919A,M15,M15(Wisdom)
75,insight,raw-complete,H7922,M15,M15(Wisdom)
75,insight,raw-complete,H7924,M43,M43(Prophecy)
75,insight,raw-complete,H8394,M15,M15(Wisdom)
75,insight,raw-complete,H8454,M15,M15(Wisdom)
76,integrity,raw-complete,G0090,,
76,integrity,raw-complete,G0273,,
76,integrity,raw-complete,G0298,,
76,integrity,raw-complete,G0299,,
76,integrity,raw-complete,G0573,M13,M13(Truth)
76,integrity,raw-complete,G0658,,
76,integrity,raw-complete,G0861,M12,M12(Purity)
76,integrity,raw-complete,G2005,,
76,integrity,raw-complete,G2279,,
76,integrity,raw-complete,G2675,,
76,integrity,raw-complete,G3648,,
76,integrity,raw-complete,G3833,,
76,integrity,raw-complete,G4537,,
76,integrity,raw-complete,G4931,,
76,integrity,raw-complete,G5353,,
76,integrity,raw-complete,G5456,,
76,integrity,raw-complete,H0530,M13,M13(Truth)
76,integrity,raw-complete,H3476,M26,M26(Righteousness)
76,integrity,raw-complete,H3635,,
76,integrity,raw-complete,H4339,M26,M26(Righteousness)
76,integrity,raw-complete,H4974,M12,M12(Purity)
76,integrity,raw-complete,H7032,,
76,integrity,raw-complete,H8088,,
76,integrity,raw-complete,H8535,M34,M34(Perseverance)
76,integrity,raw-complete,H8537,M13,M13(Truth)
76,integrity,raw-complete,H8538,M13,M13(Truth)
76,integrity,raw-complete,H8549H,M12,M12(Purity)
77,intention,raw-complete,G0816,,
77,intention,raw-complete,G1013,M17,M17(Counsel)
77,intention,raw-complete,G1014,M15,M15(Wisdom)
77,intention,raw-complete,G1227,,
77,intention,raw-complete,G1619,,
77,intention,raw-complete,G1771,M15,M15(Wisdom)
77,intention,raw-complete,G1963,M15,M15(Wisdom)
77,intention,raw-complete,G2212,M41,M41(Remembrance)
77,intention,raw-complete,G3879,,
77,intention,raw-complete,G5426,M15,M15(Wisdom)
77,intention,raw-complete,H0908,,
77,intention,raw-complete,H1701,M17,M17(Counsel)
77,intention,raw-complete,H2161,M15,M15(Wisdom)
77,intention,raw-complete,H3336,M29,M29(Desire)
77,intention,raw-complete,H3615I,T2,T2(Supplementary)
77,intention,raw-complete,H4209,M14,M14(Deceit)
77,intention,raw-complete,H4284,M14,M14(Deceit)
77,intention,raw-complete,H4616,T2,T2(Supplementary)
77,intention,raw-complete,H5668,,
77,intention,raw-complete,H6660,,
77,intention,raw-complete,H7760A,,
77,intention,raw-complete,H8245,,
78,intercession,raw-complete,G1783,M21,M21(Prayer)
78,intercession,raw-complete,G1793,M37,M37(Calling)
78,intercession,raw-complete,G5241,M21,M21(Prayer)
78,intercession,raw-complete,H6293,T2,T2(Supplementary)
79,jealousy,raw-complete,G2205,M21,M21(Prayer)
79,jealousy,raw-complete,G3863,M28,M28(Envy)
79,jealousy,raw-complete,G7600,,
79,jealousy,raw-complete,G7601,,
79,jealousy,raw-complete,H7067,,
79,jealousy,raw-complete,H7068,M02,M02(Anger)
79,jealousy,raw-complete,H7069,,
79,jealousy,raw-complete,H7072,M02,M02(Anger)
80,joy,raw-complete,G0020,M04,M04(Joy)
80,joy,raw-complete,G0021,M04,M04(Joy)
80,joy,raw-complete,G2167,M04,M04(Joy)
80,joy,raw-complete,G2744,M08,M08(Pride)
80,joy,raw-complete,G3685,M04,M04(Joy)
80,joy,raw-complete,G4796,M04,M04(Joy)
80,joy,raw-complete,G5463,M04,M04(Joy)
80,joy,raw-complete,G5479,M04,M04(Joy)
80,joy,raw-complete,G6110,M04,M04(Joy)
80,joy,raw-complete,H1523,M04,M04(Joy)
80,joy,raw-complete,H1524A,M04,M04(Joy)
80,joy,raw-complete,H1525,M04,M04(Joy)
80,joy,raw-complete,H1750,,
80,joy,raw-complete,H1959,M42,M42(Speech)
80,joy,raw-complete,H2304,M04,M04(Joy)
80,joy,raw-complete,H2305,M04,M04(Joy)
80,joy,raw-complete,H4010,M04,M04(Joy)
80,joy,raw-complete,H4885,M04,M04(Joy)
80,joy,raw-complete,H5539,M04,M04(Joy)
80,joy,raw-complete,H6681,M42,M42(Speech)
80,joy,raw-complete,H7440,M42,M42(Speech)
80,joy,raw-complete,H7442A,T2,T2(Supplementary)
80,joy,raw-complete,H7442B,M42,M42(Speech)
80,joy,raw-complete,H7444,T2,T2(Supplementary)
80,joy,raw-complete,H7797,M04,M04(Joy)
80,joy,raw-complete,H8055,M04,M04(Joy)
80,joy,raw-complete,H8056,M04,M04(Joy)
80,joy,raw-complete,H8057,M04,M04(Joy)
80,joy,raw-complete,H8342,M04,M04(Joy)
81,justice,raw-complete,G1341,M26,M26(Righteousness)
81,justice,raw-complete,G1343,M26,M26(Righteousness)
81,justice,raw-complete,G1349,M26,M26(Righteousness)
81,justice,raw-complete,G1556,M26,M26(Righteousness)
81,justice,raw-complete,G1557,M26,M26(Righteousness)
81,justice,raw-complete,G2118,M26,M26(Righteousness)
81,justice,raw-complete,G2920,"FLAG,M26","FLAG(Flag),M26(Righteousness)"
81,justice,raw-complete,G6928,M26,M26(Righteousness)
81,justice,raw-complete,H0197H,M26,M26(Righteousness)
81,justice,raw-complete,H1777,"FLAG,M26","FLAG(Flag),M26(Righteousness)"
81,justice,raw-complete,H1779,"FLAG,M26","FLAG(Flag),M26(Righteousness)"
81,justice,raw-complete,H1884,T2,T2(Supplementary)
81,justice,raw-complete,H4334,,
81,justice,raw-complete,H4639H,,
81,justice,raw-complete,H4941G,"FLAG,M26","FLAG(Flag),M26(Righteousness)"
81,justice,raw-complete,H4941H,"FLAG,M26","FLAG(Flag),M26(Righteousness)"
81,justice,raw-complete,H4941I,"M26,T2","M26(Righteousness),T2(Supplementary)"
81,justice,raw-complete,H4941J,"M26,T2","M26(Righteousness),T2(Supplementary)"
81,justice,raw-complete,H4941K,M26,M26(Righteousness)
81,justice,raw-complete,H5186,,
81,justice,raw-complete,H6415,,
81,justice,raw-complete,H6662,M26,M26(Righteousness)
81,justice,raw-complete,H6663,M26,M26(Righteousness)
81,justice,raw-complete,H6664G,M26,M26(Righteousness)
81,justice,raw-complete,H6666,M26,M26(Righteousness)
81,justice,raw-complete,H8199,"FLAG,M26","FLAG(Flag),M26(Righteousness)"
82,kindness,raw-complete,G0018,M05,M05(Love)
82,kindness,raw-complete,G1074,,
82,kindness,raw-complete,G1085H,,
82,kindness,raw-complete,G1932,M05,M05(Love)
82,kindness,raw-complete,G2261,,
82,kindness,raw-complete,G3634,,
82,kindness,raw-complete,G4164,,
82,kindness,raw-complete,G4169,,
82,kindness,raw-complete,G4217,,
82,kindness,raw-complete,G5363,M05,M05(Love)
82,kindness,raw-complete,G5449,,
82,kindness,raw-complete,G5541,M05,M05(Love)
82,kindness,raw-complete,G5543,M05,M05(Love)
82,kindness,raw-complete,G5544,M05,M05(Love)
82,kindness,raw-complete,G8598,,
82,kindness,raw-complete,G8922,,
82,kindness,raw-complete,H0375,,
82,kindness,raw-complete,H0929,,
82,kindness,raw-complete,H2177,,
82,kindness,raw-complete,H2178,,
82,kindness,raw-complete,H2603A,M39,M39(Blessing)
82,kindness,raw-complete,H2616A,M05,M05(Love)
82,kindness,raw-complete,H2616B,"M05,M07","M05(Love),M07(Shame)"
82,kindness,raw-complete,H2617A,M05,M05(Love)
82,kindness,raw-complete,H2623,M05,M05(Love)
82,kindness,raw-complete,H2896A,M04,M04(Joy)
82,kindness,raw-complete,H3190,M39,M39(Blessing)
82,kindness,raw-complete,H3610,,
82,kindness,raw-complete,H4327,,
82,kindness,raw-complete,H5278,M04,M04(Joy)
82,kindness,raw-complete,H5375Q,,
82,kindness,raw-complete,H6440N,,
82,kindness,raw-complete,H7356B,M05,M05(Love)
83,knowledge,raw-complete,G0056,,
83,knowledge,raw-complete,G1108,,
83,knowledge,raw-complete,G1110,,
83,knowledge,raw-complete,G1492I,,
83,knowledge,raw-complete,G1922,,
83,knowledge,raw-complete,G1990,M15,M15(Wisdom)
83,knowledge,raw-complete,G2467,,
83,knowledge,raw-complete,G4267,M37,M37(Calling)
83,knowledge,raw-complete,G4894,M15,M15(Wisdom)
83,knowledge,raw-complete,G4907,M15,M15(Wisdom)
83,knowledge,raw-complete,G4924,T2,T2(Supplementary)
83,knowledge,raw-complete,G6063,M15,M15(Wisdom)
83,knowledge,raw-complete,G7396,,
83,knowledge,raw-complete,G7454,,
83,knowledge,raw-complete,H0998,M15,M15(Wisdom)
83,knowledge,raw-complete,H1843,M15,M15(Wisdom)
83,knowledge,raw-complete,H1844,M15,M15(Wisdom)
83,knowledge,raw-complete,H1847,M15,M15(Wisdom)
83,knowledge,raw-complete,H3045,M15,M15(Wisdom)
83,knowledge,raw-complete,H3925,,
83,knowledge,raw-complete,H4093,M15,M15(Wisdom)
83,knowledge,raw-complete,H4486,M15,M15(Wisdom)
83,knowledge,raw-complete,H6213A,T2,T2(Supplementary)
83,knowledge,raw-complete,H6213H,,
83,knowledge,raw-complete,H7922,M15,M15(Wisdom)
83,knowledge,raw-complete,H8451,,
83,knowledge,raw-complete,H8454,M15,M15(Wisdom)
170,likeness,raw-complete,G0407,,
170,likeness,raw-complete,G0871,,
170,likeness,raw-complete,G1482,,
170,likeness,raw-complete,G1483,,
170,likeness,raw-complete,G1504,M43,M43(Prophecy)
170,likeness,raw-complete,G21422,,
170,likeness,raw-complete,G2465,,
170,likeness,raw-complete,G2473,M05,M05(Love)
170,likeness,raw-complete,G3634,,
170,likeness,raw-complete,G3663,T2,T2(Supplementary)
170,likeness,raw-complete,G3664,,
170,likeness,raw-complete,G3665,,
170,likeness,raw-complete,G3667,,
170,likeness,raw-complete,G3669,,
170,likeness,raw-complete,G3675,M05,M05(Love)
170,likeness,raw-complete,G3946,,
170,likeness,raw-complete,G4833,T2,T2(Supplementary)
170,likeness,raw-complete,G5616,,
170,likeness,raw-complete,G6530,,
170,likeness,raw-complete,G7813,,
170,likeness,raw-complete,G8159,,
170,likeness,raw-complete,H1819,T2,T2(Supplementary)
170,likeness,raw-complete,H1821,T2,T2(Supplementary)
170,likeness,raw-complete,H1823,"FLAG,T2","FLAG(Flag),T2(Supplementary)"
170,likeness,raw-complete,H1825,"FLAG,T2","FLAG(Flag),T2(Supplementary)"
170,likeness,raw-complete,H3644G,T2,T2(Supplementary)
170,likeness,raw-complete,H3644H,,
170,likeness,raw-complete,H4915A,,
170,likeness,raw-complete,H6754,M43,M43(Prophecy)
170,likeness,raw-complete,H7521,M39,M39(Blessing)
170,likeness,raw-complete,H7737A,T2,T2(Supplementary)
170,likeness,raw-complete,H7737B,T2,T2(Supplementary)
170,likeness,raw-complete,H7739A,T2,T2(Supplementary)
170,likeness,raw-complete,H7739B,T2,T2(Supplementary)
170,likeness,raw-complete,H8403,,
170,likeness,raw-complete,H8544,,
173,listen,raw-complete,G0189,M41,M41(Remembrance)
173,listen,raw-complete,G0191,,
173,listen,raw-complete,G0430,M35,M35(Testing)
173,listen,raw-complete,G1522,M21,M21(Prayer)
173,listen,raw-complete,G1801,T2,T2(Supplementary)
173,listen,raw-complete,G1873,M21,M21(Prayer)
173,listen,raw-complete,G1874,M21,M21(Prayer)
173,listen,raw-complete,G3878,M30,M30(Obedience)
173,listen,raw-complete,G4257,,
173,listen,raw-complete,G6354,T2,T2(Supplementary)
173,listen,raw-complete,G7214,T2,T2(Supplementary)
173,listen,raw-complete,H0238,M41,M41(Remembrance)
173,listen,raw-complete,H0241G,T2,T2(Supplementary)
173,listen,raw-complete,H0241H,T2,T2(Supplementary)
173,listen,raw-complete,H2790B,M33,M33(Peace)
173,listen,raw-complete,H4994,T2,T2(Supplementary)
173,listen,raw-complete,H6963A,T2,T2(Supplementary)
173,listen,raw-complete,H6963L,T2,T2(Supplementary)
173,listen,raw-complete,H7181,M41,M41(Remembrance)
173,listen,raw-complete,H8085G,M41,M41(Remembrance)
173,listen,raw-complete,H8085H,M41,M41(Remembrance)
173,listen,raw-complete,H8085I,M41,M41(Remembrance)
173,listen,raw-complete,H8085J,M41,M41(Remembrance)
173,listen,raw-complete,H8085K,M41,M41(Remembrance)
173,listen,raw-complete,H8085L,M41,M41(Remembrance)
173,listen,raw-complete,H8086,T2,T2(Supplementary)
84,longing,raw-complete,G0165H,,
84,longing,raw-complete,G0509,,
84,longing,raw-complete,G0744,,
84,longing,raw-complete,G0891,,
84,longing,raw-complete,G1597,,
84,longing,raw-complete,G1937,M18,M18(Hope)
84,longing,raw-complete,G1939,M28,M28(Envy)
84,longing,raw-complete,G1971,M18,M18(Hope)
84,longing,raw-complete,G1972,M18,M18(Hope)
84,longing,raw-complete,G1973,M18,M18(Hope)
84,longing,raw-complete,G1974,M18,M18(Hope)
84,longing,raw-complete,G2193,,
84,longing,raw-complete,G2375,,
84,longing,raw-complete,G2863,,
84,longing,raw-complete,G3112,,
84,longing,raw-complete,G3114,M34,M34(Perseverance)
84,longing,raw-complete,G3117,,
84,longing,raw-complete,G3118,,
84,longing,raw-complete,G3173,,
84,longing,raw-complete,G3713,M18,M18(Hope)
84,longing,raw-complete,G3745,,
84,longing,raw-complete,G4119,,
84,longing,raw-complete,G4183,,
84,longing,raw-complete,G4219,,
84,longing,raw-complete,G5550,,
84,longing,raw-complete,G7383,,
84,longing,raw-complete,G7808,,
84,longing,raw-complete,G8232,,
84,longing,raw-complete,G8237,,
84,longing,raw-complete,G8859,,
84,longing,raw-complete,G8860,,
84,longing,raw-complete,H0183,M28,M28(Envy)
84,longing,raw-complete,H0679,,
84,longing,raw-complete,H0748,M25,M25(Life)
84,longing,raw-complete,H0752,T2,T2(Supplementary)
84,longing,raw-complete,H0753,T2,T2(Supplementary)
84,longing,raw-complete,H1364,M08,M08(Pride)
84,longing,raw-complete,H1419A,,
84,longing,raw-complete,H1870J,,
84,longing,raw-complete,H2836A,M28,M28(Envy)
84,longing,raw-complete,H2837,M28,M28(Envy)
84,longing,raw-complete,H2968,,
84,longing,raw-complete,H3117K,,
84,longing,raw-complete,H3508,,
84,longing,raw-complete,H3615I,T2,T2(Supplementary)
84,longing,raw-complete,H3616,M18,M18(Hope)
84,longing,raw-complete,H3700,M18,M18(Hope)
84,longing,raw-complete,H3801,,
84,longing,raw-complete,H3975,,
84,longing,raw-complete,H4059,,
84,longing,raw-complete,H4060A,,
84,longing,raw-complete,H4263,M05,M05(Love)
84,longing,raw-complete,H4900,,
84,longing,raw-complete,H5186,,
84,longing,raw-complete,H5375O,M19,M19(Trust)
84,longing,raw-complete,H5704,,
84,longing,raw-complete,H5769G,T2,T2(Supplementary)
84,longing,raw-complete,H5769J,,
84,longing,raw-complete,H6165,M29,M29(Desire)
84,longing,raw-complete,H6315,,
84,longing,raw-complete,H6446,,
84,longing,raw-complete,H6485I,T2,T2(Supplementary)
84,longing,raw-complete,H6546,,
84,longing,raw-complete,H6770,M29,M29(Desire)
84,longing,raw-complete,H6771,,
84,longing,raw-complete,H6772,,
84,longing,raw-complete,H7227A,,
84,longing,raw-complete,H7230,M46,M46(Abundance)
84,longing,raw-complete,H7235A,M23,M23(Strength)
84,longing,raw-complete,H7341,,
84,longing,raw-complete,H7469,,
84,longing,raw-complete,H7602A,M18,M18(Hope)
84,longing,raw-complete,H7602B,,
84,longing,raw-complete,H8264,T2,T2(Supplementary)
84,longing,raw-complete,H8311,,
84,longing,raw-complete,H8373,M29,M29(Desire)
84,longing,raw-complete,H8375,M18,M18(Hope)
84,longing,raw-complete,H8378,M28,M28(Envy)
85,love,raw-complete,G0025,M05,M05(Love)
85,love,raw-complete,G0026,M05,M05(Love)
85,love,raw-complete,G0027,T2,T2(Supplementary)
85,love,raw-complete,G0080,,
85,love,raw-complete,G0866,M05,M05(Love)
85,love,raw-complete,G1516,M33,M33(Peace)
85,love,raw-complete,G4375,M05,M05(Love)
85,love,raw-complete,G5358,M05,M05(Love)
85,love,raw-complete,G5360,M05,M05(Love)
85,love,raw-complete,G5361,M05,M05(Love)
85,love,raw-complete,G5362,M05,M05(Love)
85,love,raw-complete,G5363,M05,M05(Love)
85,love,raw-complete,G5365,M28,M28(Envy)
85,love,raw-complete,G5366,M28,M28(Envy)
85,love,raw-complete,G5368,M05,M05(Love)
85,love,raw-complete,G5369,M28,M28(Envy)
85,love,raw-complete,G5377,M21,M21(Prayer)
85,love,raw-complete,G5379,"M02,T2","M02(Anger),T2(Supplementary)"
85,love,raw-complete,G5380,M02,M02(Anger)
85,love,raw-complete,G5383,T2,T2(Supplementary)
85,love,raw-complete,G5387,M05,M05(Love)
85,love,raw-complete,G5388,M05,M05(Love)
85,love,raw-complete,G7493,,
85,love,raw-complete,H0157G,,
85,love,raw-complete,H0157H,M05,M05(Love)
85,love,raw-complete,H0158,M05,M05(Love)
85,love,raw-complete,H0159,,
85,love,raw-complete,H0160,M05,M05(Love)
85,love,raw-complete,H1730G,T2,T2(Supplementary)
85,love,raw-complete,H1730H,T2,T2(Supplementary)
85,love,raw-complete,H1730I,T2,T2(Supplementary)
85,love,raw-complete,H2245,,
85,love,raw-complete,H2617A,M05,M05(Love)
85,love,raw-complete,H2623,M05,M05(Love)
85,love,raw-complete,H2836A,M28,M28(Envy)
85,love,raw-complete,H2895,M39,M39(Blessing)
85,love,raw-complete,H2896A,M04,M04(Joy)
85,love,raw-complete,H2898,T2,T2(Supplementary)
85,love,raw-complete,H3033,M05,M05(Love)
85,love,raw-complete,H3039A,T2,T2(Supplementary)
85,love,raw-complete,H3039B,,
85,love,raw-complete,H3303,,
85,love,raw-complete,H4261,M28,M28(Envy)
85,love,raw-complete,H4998,,
85,love,raw-complete,H5000,M05,M05(Love)
85,love,raw-complete,H5273A,M04,M04(Joy)
85,love,raw-complete,H5690,M28,M28(Envy)
85,love,raw-complete,H5691,M28,M28(Envy)
85,love,raw-complete,H7355,M05,M05(Love)
85,love,raw-complete,H7356B,M05,M05(Love)
85,love,raw-complete,H7474,T2,T2(Supplementary)
85,love,raw-complete,H8130,M06,M06(Hate)
86,lust,raw-complete,G1937,M18,M18(Hope)
86,lust,raw-complete,G1938,M29,M29(Desire)
86,lust,raw-complete,G1939,M28,M28(Envy)
86,lust,raw-complete,G2237,"M04,M28","M04(Joy),M28(Envy)"
86,lust,raw-complete,G3715,M28,M28(Envy)
86,lust,raw-complete,G3806,T2,T2(Supplementary)
86,lust,raw-complete,H0183,M28,M28(Envy)
86,lust,raw-complete,H1432,M23,M23(Strength)
86,lust,raw-complete,H1942,M28,M28(Envy)
86,lust,raw-complete,H2530A,M28,M28(Envy)
86,lust,raw-complete,H5178B,,
86,lust,raw-complete,H5689,M29,M29(Desire)
86,lust,raw-complete,H5690,M28,M28(Envy)
86,lust,raw-complete,H5691,M28,M28(Envy)
86,lust,raw-complete,H7904,,
86,lust,raw-complete,H8378,M28,M28(Envy)
86,lust,raw-complete,H8385A,T2,T2(Supplementary)
3,malice,raw-complete,G2549,M10,M10(Sin)
3,malice,raw-complete,G2550,,
3,malice,raw-complete,G4189,M10,M10(Sin)
3,malice,raw-complete,H0205G,M10,M10(Sin)
3,malice,raw-complete,H1942,M28,M28(Envy)
3,malice,raw-complete,H5360,M02,M02(Anger)
3,malice,raw-complete,H5767,M10,M10(Sin)
3,malice,raw-complete,H7589,M06,M06(Hate)
3,malice,raw-complete,H8130,M06,M06(Hate)
87,meaning,raw-complete,G0767,,
87,meaning,raw-complete,G0880,M07,M07(Shame)
87,meaning,raw-complete,G1498,,
87,meaning,raw-complete,G3004G,,
87,meaning,raw-complete,G3177,M15,M15(Wisdom)
87,meaning,raw-complete,G3760,,
87,meaning,raw-complete,G5346,,
87,meaning,raw-complete,G8240,,
87,meaning,raw-complete,H0998,M15,M15(Wisdom)
87,meaning,raw-complete,H1100I,T2,T2(Supplementary)
87,meaning,raw-complete,H3321,,
87,meaning,raw-complete,H4911B,T2,T2(Supplementary)
87,meaning,raw-complete,H5352,M12,M12(Purity)
87,meaning,raw-complete,H6213A,T2,T2(Supplementary)
87,meaning,raw-complete,H6592,M15,M15(Wisdom)
87,meaning,raw-complete,H6623,,
88,meditation,raw-complete,G3191,,
88,meditation,raw-complete,G3437,,
88,meditation,raw-complete,G4304,,
88,meditation,raw-complete,G4820,,
88,meditation,raw-complete,G6139,,
88,meditation,raw-complete,G6140,,
88,meditation,raw-complete,G8281,,
88,meditation,raw-complete,H0239,,
88,meditation,raw-complete,H0559,,
88,meditation,raw-complete,H1239,,
88,meditation,raw-complete,H1897,M42,M42(Speech)
88,meditation,raw-complete,H1900,M15,M15(Wisdom)
88,meditation,raw-complete,H1901,M15,M15(Wisdom)
88,meditation,raw-complete,H1902G,T2,T2(Supplementary)
88,meditation,raw-complete,H1902H,M15,M15(Wisdom)
88,meditation,raw-complete,H6437G,,
88,meditation,raw-complete,H6845,,
88,meditation,raw-complete,H7742,,
88,meditation,raw-complete,H7878,M15,M15(Wisdom)
88,meditation,raw-complete,H7879,M03,M03(Grief)
88,meditation,raw-complete,H7881,M15,M15(Wisdom)
89,memory,raw-complete,G3417,M41,M41(Remembrance)
89,memory,raw-complete,G3422,T2,T2(Supplementary)
89,memory,raw-complete,G5280,M41,M41(Remembrance)
89,memory,raw-complete,H0234,T2,T2(Supplementary)
89,memory,raw-complete,H2142,M41,M41(Remembrance)
89,memory,raw-complete,H2143,T2,T2(Supplementary)
89,memory,raw-complete,H2146,T2,T2(Supplementary)
89,memory,raw-complete,H3027M,T2,T2(Supplementary)
89,memory,raw-complete,H4676,,
89,memory,raw-complete,H5382,,
89,memory,raw-complete,H5388,,
89,memory,raw-complete,H7876,,
89,memory,raw-complete,H7913,,
90,mercy,raw-complete,G0448,M05,M05(Love)
90,mercy,raw-complete,G1653,M05,M05(Love)
90,mercy,raw-complete,G1655,M05,M05(Love)
